"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"17672",,,"DLS:00000F000017672","Looking at cloud formation","Diamond Light Source","false","Published (Approved)","05/2017","8744, 9632","Science Highlight",,,,,"false",,"true","true","I07-Surface & interface diffraction",,,"Earth Science, Environment, Chemistry","","Atmospheric aerosol; Sea-water; Thin film; Heterogeneous oxidation; Ozone; OH radical; X-ray reflectivity",,"Surfaces, Earth Sciences & Environment, Physics, Atmospheric Processes, Chemistry, interfaces and thin films, Diffraction, X-ray Reflectivity (XRR)",,,"27/03/2024"
"17723",,,"DLS:000001000017723","The whys of WipA","Diamond Light Source","false","Published (Approved)","05/2017","9204","Science Highlight",,,,,"false",,"true","true","I02-Macromolecular Crystallography","P13 at Petra III at DESY",,"Biology and Bio-materials, Chemistry","","crystal structure; enzyme kinetics; Michaelis-Menten; phosphatase; tyrosine-protein phosphatase (tyrosine phosphatase); Legionella effector; coiled-coil; phosphoesterase fold; tyrosine phosphatase","Legionnaires' Disease; Bacteria; Enzymes","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"09/04/2024"
"17725",,,"DLS:000014000017725","Insights into charge compensation through Oxygen redox","Diamond Light Source","false","Published (Approved)","05/2017","12635","Science Highlight",,,,,"false",,"true","true","B18-Core EXAFS",,,"Energy, Chemistry, Materials","",,"Batteries; Lithium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,,"09/04/2024"
"17726",,,"DLS:000007000017726","Identifying radioactive species in a decommissioned spent nuclear fuel pond","Diamond Light Source","false","Published (Approved)","05/2017","9045","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Environment, Materials, Chemistry","","concrete; decommissioning; legacy materials; spent fuel pond; contamination; microfocus spectroscopy; X-ray absorption",,"Desertification & Pollution, Earth Sciences & Environment, Radioactive Materials, Chemistry, Materials Science, Nuclear Waste, Inorganic Chemistry, Spectroscopy, Microfocus Spectroscopy",,,"09/04/2024"
"17722",,,"DLS:00001C000017722","Chemical potential is key!","Diamond Light Source","false","Published (Approved)","05/2017","12799, 14454","Science Highlight",,,,,"false",,"true","true","I05-ARPES",,,"Materials, Physics, Chemistry","",,,"Superconductors, Quantum Materials, Physics, Physical Chemistry, Hard condensed matter - structures, Chemistry, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"09/04/2024"
"17724",,,"DLS:00000B000017724","Measuring warped microchips","Diamond Light Source","false","Published (Approved)","05/2017","7983, 8526, 9471, 12771","Science Highlight",,,,,"false",,"true","true","B16-Test Beamline",,,"Materials, Information and Communication Technology","","X-ray diffraction imaging; encapsulated silicon dies; warpage",,"Technique Development - Materials Science, Components & Micro-systems, Information & Communication Technologies, Materials Science, Diffraction",,,"09/04/2024"
"17727",,,"DLS:00003D000017727","SuRVoS: speeding up segmentation of biological imaging volumes","Diamond Light Source","false","Published (Approved)","04/2017","","Science Highlight",,,,,"false",,"true","true","B24-Cryo Soft X-ray Tomography ",,,"Information and Communication Technology, Biology and Bio-materials","","Interactive segmentation; Hierarchical segmentation; Super-regions; Semi-supervised learning; Cryo soft x-ray tomography; Cryo electron tomography",,"Artificial Intelligence, Computing & software technologies, Information & Communication Technologies, Structural biology, Data processing, Life Sciences & Biotech, Imaging, Tomography, Cryo-soft X-ray Tomography (Cryo-SXT)",,,"09/04/2024"
"17729",,,"DLS:000000000017729","Solving the separase–securin complex","Diamond Light Source","false","Published (Approved)","04/2017","13708","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials, Medicine","","Chromosome segregation; Cryoelectron microscopy",,"Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"09/04/2024"
"17730",,,"DLS:000008000017730","Unique Nafion hydrogels","Diamond Light Source","false","Published (Approved)","04/2017","10168","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Biology and Bio-materials, Chemistry, Medicine","","Nafion; Pluronics; Poly(ethylene oxide); Hydrogels; Injectable; Drug release",,"Drug Delivery, Health & Wellbeing, Soft condensed matter physics, Chemistry, Materials Science, Organic Chemistry, Polymer Science, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"09/04/2024"
"17728",,,"DLS:00003D000017728","Malarial breakout","Diamond Light Source","false","Published (Approved)","04/2017","14410","Science Highlight",,,,,"false",,"true","true","B24-Cryo Soft X-ray Tomography ",,,"Biology and Bio-materials","","malaria; egress; electron tomography; soft X-ray microscopy; electron energy loss spectroscopy","Malaria","Infectious Diseases, Disease in the Developing World, Health & Wellbeing, Life Sciences & Biotech, Imaging, Tomography, Parasitology, Cryo-soft X-ray Tomography (Cryo-SXT)",,,"09/04/2024"
"17757",,,"DLS:000002000017757","Disarming bacterial defences","Diamond Light Source","false","Published (Approved)","03/2017","10305","Science Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials","","Hsf putative domain 1; trimeric autotransporter; Haemophilus influenzae; adhesin; cell adhesion; Haemophilus surface fibril","Bacteria","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"16/04/2024"
"17754",,,"DLS:00001C000017754","One-dimensional physics in K2Cr3As","Diamond Light Source","false","Published (Approved)","03/2017","13797, 14572","Science Highlight",,,,,"false",,"true","true","I05-ARPES",,,"Physics, Materials","","ARPES; one-dimensional systems; K2Cr3As3",,"Superconductors, Quantum Materials, Physics, Hard condensed matter - structures, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"16/04/2024"
"17755",,,"DLS:00000D000017755","Remote access for single-crystal diffraction now a reality","Diamond Light Source","false","Published (Approved)","03/2017","","Science Highlight",,,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Materials","",,,"",,,"16/04/2024"
"17744",,,"DLS:000009000017744","CO2 clathrate hydrate properties","Diamond Light Source","false","Published (Approved)","03/2017","9703, 11174","Science Highlight",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Earth Science, Chemistry","","Molecular data; surfaces; Europa; Enceladus","Europa; Enceladus","Earth Sciences & Environment, Geology, Diffraction, X-ray Powder Diffraction, Geochemistry, Planetary Geology",,,"12/04/2024"
"17756",,,"DLS:000007000017756","Probing catalytic structure","Diamond Light Source","false","Published (Approved)","03/2017","10242, 12064, 12499, 12601, 14440","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Chemistry, Materials, Technique Development","","Operando multimodal tomography; XRD-CT; XRF-CT; Fischer-Tropsch; Cobalt intergrowth",,"Physical Chemistry, Technique Development - Chemistry, Catalysis, Chemistry, Materials Science, Nanoscience/Nanotechnology, Imaging, X-ray Fluorescence (XRF)",,,"16/04/2024"
"17758",,,"DLS:00000D000017758","High-pressure insights into magnetism","Diamond Light Source","false","Published (Approved)","03/2017","11879","Science Highlight",,,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Materials, Physics, Chemistry","",,,"Physics, Physical Chemistry, Chemistry, Magnetism, Materials Science, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"16/04/2024"
"17759",,,"DLS:000016000017759","Counting topological knots by X-rays","Diamond Light Source","false","Published (Approved)","02/2017","11784, 12958","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Materials, Physics","","Characterization and analytical techniques; Magnetic properties and materials","Skyrmions","Quantum Materials, Physics, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"16/04/2024"
"17772",,,"DLS:00000C000017772","Significant discovery of vitamin B6 biosynthesis enzyme","Diamond Light Source","false","Published (Approved)","02/2017","8891","Science Highlight",,,,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Chemistry","","Enzyme mechanisms; Enzymes; X-ray crystallography; Robert A. Welch Foundation","Enzymes","Plant science, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"19/04/2024"
"17773",,,"DLS:000001000017773","Thwarting antibiotic resistance","Diamond Light Source","false","Published (Approved)","01/2017","12342","Science Highlight",,,,,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Chemistry, Medicine","","Antimicrobial resistance; Bacterial structural biology","Bacteria; Enzymes","Antibiotic Resistance, Health & Wellbeing, Biochemistry, Catalysis, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"19/04/2024"
"17796",,,"DLS:00000A000017796","First evidence of novel binding site on immune system protein","Diamond Light Source","false","Published (Approved)","12/2016","14637","Science Highlight",,,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","",,,"Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"25/04/2024"
"18049",,,"DLS:00000A000018049","Drug discovery goes intracellular","Diamond Light Source","true","Published (Approved)","12/2016","14637","Science Highlight",,,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","Structural biology; X-ray crystallography",,"Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"25/06/2024"
"17797",,,"DLS:000004000017797","The nickelate nano-switch","Diamond Light Source","false","Published (Approved)","11/2016","13081, 10428","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Materials, Physics","","Electronic properties and materials; Phase transitions and critical phenomena; Surfaces, interfaces and thin films",,"Surfaces, Hard condensed matter - electronic properties, Physics, Hard condensed matter - structures, Electronics, Materials Science, interfaces and thin films, Nanoscience/Nanotechnology, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), X-ray Absorption Spectroscopy (XAS)",,,"25/04/2024"
"17798",,,"DLS:00003E000017798","New electrode insights for sodium-ion batteries","Diamond Light Source","false","Published (Approved)","11/2016","8840, 13681","Science Highlight",,,,,"false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF)",,,"Chemistry, Materials, Energy","","PDF; NMR; Electrochemistry","Batteries; Sodium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Scattering, Pair Distribution Function (PDF), Total Scattering",,,"25/04/2024"
"17799",,,"DLS:000003000017799","E. coli's adhesive secret","Diamond Light Source","false","Published (Approved)","11/2016","7351, 12718","Science Highlight",,,,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","",,"Bacteria","Vaccines, Pathogens, Antibiotic Resistance, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"25/04/2024"
"17800",,,"DLS:00001A000017800","First proof of the 'surface trans-effect'","Diamond Light Source","false","Published (Approved)","10/2016","8940","Science Highlight",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Chemistry, Physics, Materials","",,,"Surfaces, Physics, Molecular Complexes, Chemistry, Materials Science, Diffraction, X-ray Standing Wave (XSW), Organometallic Chemistry",,,"25/04/2024"
"17818",,,"DLS:000010000017818","Microscopy focus: I12","Diamond Light Source","false","Published (Approved)","09/2016","","Science Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Physics","",,,"Physics",,,"30/04/2024"
"17805",,,"DLS:000013000017805","Microscopy focus: B22","Diamond Light Source","false","Published (Approved)","09/2016","","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Physics","",,,"Physics",,,"26/04/2024"
"17806",,,"DLS:000007000017806","Microscopy focus: I18","Diamond Light Source","false","Published (Approved)","09/2016","","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Physics","",,,"Physics",,,"26/04/2024"
"17802",,,"DLS:000004000017802","Green light for graphene-based spintronics","Diamond Light Source","false","Published (Approved)","09/2016","1773, 6249, 8325","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Materials, Physics","","Spin current; Spin diffusion; Spin relaxation; Graphene","Spintronics; Ferromagnetism","Quantum Materials, Physics, Electronics, Magnetism, Materials Science, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"26/04/2024"
"17819",,,"DLS:000017000017819","Microscopy focus: I13-2","Diamond Light Source","false","Published (Approved)","09/2016","","Science Highlight",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Physics","",,,"Physics",,,"30/04/2024"
"17803",,,"DLS:00001F000017803","Microscopy focus: I08","Diamond Light Source","false","Published (Approved)","09/2016","","Science Highlight",,,,,"false",,"true","true","I08-Scanning X-ray Microscopy beamline (SXM)",,,"Physics","",,,"Physics",,,"26/04/2024"
"17804",,,"DLS:00003D000017804","Microscopy focus: B24","Diamond Light Source","false","Published (Approved)","09/2016","","Science Highlight",,,,,"false",,"true","true","B24-Cryo Soft X-ray Tomography ",,,"Physics","",,,"Physics",,,"26/04/2024"
"17821",,,"DLS:00000B000017821","Microscopy focus: B16","Diamond Light Source","false","Published (Approved)","09/2016","","Science Highlight",,,,,"false",,"true","true","B16-Test Beamline",,,"Physics","",,,"Physics",,,"30/04/2024"
"17820",,,"DLS:000004000017820","Microscopy focus: I06","Diamond Light Source","false","Published (Approved)","09/2016","","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Physics","",,,"Physics",,,"30/04/2024"
"17832",,,"DLS:000002000017832","Diffraction software gets global refinement","Diamond Light Source","false","Published (Approved)","08/2016","","Science Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Information and Communication Technology, Mathematics","","lobal refinement; DIALS framework; centroid refinement",,"Computing & software technologies, Information & Communication Technologies, Structural biology, Data processing, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Mathematics",,,"01/05/2024"
"17831",,,"DLS:000013000017831","Terahertz insights into MOF dynamics","Diamond Light Source","false","Published (Approved)","08/2016","9388","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Chemistry, Materials","",,,"Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR), Organometallic Chemistry",,,"01/05/2024"
"17960",,,"DLS:000008000017960","Understanding gypsum growth","Diamond Light Source","false","Published (Approved)","07/2016","","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Earth Science, Chemistry","","Geochemistry; Geology; Geophysics","Mars","Earth Sciences & Environment, Mineralogy, Geology, Scattering, Small Angle X-ray Scattering (SAXS), Wide Angle X-ray Scattering (WAXS), Geochemistry, Planetary Geology",,,"10/06/2024"
"17972",,,"DLS:000015000017972","Understanding chromatin regulators","Diamond Light Source","false","Published (Approved)","07/2016","10369","Science Highlight",,,,,"false",,"true","true","B21-High Throughput SAXS, I24-Microfocus Macromolecular Crystallography","PX1 at SLS",,"Biology and Bio-materials, Chemistry, Medicine","","Hydrolases; Molecular biophysics; Structural biology; NuRD; HDAC1; RBBP4; MTA1; gene expression","Enzymes","Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Genetics, Chemistry, Structural biology, Biophysics, Drug Discovery, Life Sciences & Biotech, Diffraction, Scattering, Macromolecular Crystallography (MX), Small Angle X-ray Scattering (SAXS)",,,"10/06/2024"
"18001",,,"DLS:000014000018001","Characterising an elusive catalyst","Diamond Light Source","true","Published (Approved)","06/2016","8071","Science Highlight",,,,,"false",,"true","true","B18-Core EXAFS, I15-Extreme Conditions",,,"Chemistry","","Catalyst synthesis; Nanoparticles",,"Physical Chemistry, Catalysis, Chemistry, Materials Science, Nanoscience/Nanotechnology, Scattering, Spectroscopy, Pair Distribution Function (PDF), X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"17/06/2024"
"18002",,,"DLS:000016000018002","Getting a grip on skyrmions","Diamond Light Source","false","Published (Approved)","05/2016","11784, 12958","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Materials, Physics, Information and Communication Technology","","skyrmion; multidomain state; magnetoelectric; resonant elastic X-ray scattering","Skyrmions; Data Storage","Quantum Materials, Physics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"17/06/2024"
"18004",,,"DLS:000002000018004","Transcriptional triumphs","Diamond Light Source","false","Published (Approved)","05/2016","9424","Science Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","X-Ray; Enzyme; Evolution; Molecular; Gene; Holoenzymes; Protein; Tertiary; RNA; Transcription; Genetic","Enzymes; Bacteria","Pathogens, Health & Wellbeing, Genetics, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"17/06/2024"
"18003",,,"DLS:000004000018003","Watching spintronics in action","Diamond Light Source","false","Published (Approved)","05/2016","12504","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Physics, Materials, Information and Communication Technology","",,"Spintronics; Data Storage; Antiferromagnetism","Surfaces, Quantum Materials, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, interfaces and thin films, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), Linear Dichroism (LD), X-ray Magnetic Linear Dichroism (XMLD)",,,"17/06/2024"
"18008",,,"DLS:00001C000018008","Discovering the secrets of oxide electronics","Diamond Light Source","false","Published (Approved)","04/2016","11741","Science Highlight",,,,,"false",,"true","true","I05-ARPES","SIS at Swiss Light Source; 1^2 at BESSY II",,"Physics, Materials","","Electronic properties and materials; Materials science; Surfaces, Interfaces and thin films",,"Surfaces, Superconductors, Quantum Materials, Hard condensed matter - electronic properties, Physics, Materials Science, interfaces and thin films, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"18/06/2024"
"18005",,,"DLS:000006000018005","Harnessing honeycombs","Diamond Light Source","false","Published (Approved)","04/2016","","Science Highlight",,,,,"false",,"true","true","I16-Materials and Magnetism, I22-Small angle scattering & Diffraction",,,"Chemistry, Materials","","Liquid crystals; Metal–organic frameworks; Nanophotonics and plasmonics; Solid-state chemistry",,"Zeolites, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Scattering, Small Angle X-ray Scattering (SAXS), Grazing Incidence Small Angle Scattering (GISAXS), Organometallic Chemistry",,,"17/06/2024"
"18006",,,"DLS:000010000018006","Framework formation in action","Diamond Light Source","false","Published (Approved)","04/2016","9661","Science Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Chemistry, Materials","","Crystal growth; metal–organic frameworks; metastable compounds; reaction kinetics; X-ray diffraction",,"Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Diffraction, X-ray Powder Diffraction, Organometallic Chemistry",,,"18/06/2024"
"18007",,,"DLS:000011000018007","Unpicking nanoparticle-protein structures","Diamond Light Source","false","Published (Approved)","04/2016","","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Materials, Medicine, Biology and Bio-materials","","Circular Dichroism; Nanoparticle; Size Fractionation; Fff",,"Drug Delivery, Health & Wellbeing, Technique Development - Life Sciences & Biotech, Materials Science, Nanoscience/Nanotechnology, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"18/06/2024"
"18009",,,"DLS:00001C000018009","Hitting the ground running at I05","Diamond Light Source","false","Published (Approved)","03/2016","10348","Science Highlight",,,,,"false",,"true","true","I05-ARPES",,,"Physics, Materials","","Superconductivity; Iridates; Angle-resolved photoemission spectroscopy",,"Superconductors, Quantum Materials, Physics, Hard condensed matter - structures, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"18/06/2024"
"18010",,,"DLS:000003000018010","World's first dual topology channel","Diamond Light Source","false","Published (Approved)","03/2016","9306","Science Highlight",,,,,"false",,"true","true","I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography","8.2.1, 8.2.2 at Advanced Light Source",,"Biology and Bio-materials","","X-Ray Crystallography; Ion Channels",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"18/06/2024"
"18045",,,"DLS:000013000018045","World first photothermal nanospectroscopy at Diamond","Diamond Light Source","false","Published (Approved)","03/2016","8960, 10407","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Technique Development, Physics","",,,"Physics, Technique Development - Physics, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"25/06/2024"
"18044",,,"DLS:000000000018044","Protein punch a blow for bacteria","Diamond Light Source","false","Published (Approved)","03/2016","12388","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials, Chemistry","","eBIC; Biological sciences; Biochemistry; Biophysics; Immunology","Bacteria","Biochemistry, Chemistry, Structural biology, Biophysics, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"25/06/2024"
"18046",,,"DLS:00000B000018046","Novel X-ray imaging technique with sandpaper","Diamond Light Source","false","Published (Approved)","02/2016","","Science Highlight",,,,,"false",,"true","true","B16-Test Beamline",,,"Technique Development, Biology and Bio-materials, Materials","","Imaging techniques; X-rays",,"Technique Development - Materials Science, Technique Development - Life Sciences & Biotech, Materials Science, Life Sciences & Biotech, Imaging",,,"25/06/2024"
"18047",,,"DLS:000016000018047","Anisotropy imprinting with pure spin currents","Diamond Light Source","false","Published (Approved)","01/2016","11501","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering","4.0.2 at Advanced Light Source",,"Physics, Materials, Information and Communication Technology","","Magnetic anisotropy; Spintronics; Magnetic multilayers; Spin valves; Transition metal alloys; Ferromagnetic resonance","Spintronics; Ferromagnetism; Alloys; Data Storage","Quantum Materials, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Metallurgy, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"25/06/2024"
"18048",,,"DLS:000000000018048","Spring-like bacterial hairs initiate infection","Diamond Light Source","false","Published (Approved)","01/2016","13256","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials","","Chaperone-usher pili; P pilus; urinary tract infection; structural biology; electron microscopy","Bacteria","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"25/06/2024"
"18065",,,"DLS:000018000018065","Soft tissue cast in a new light","Diamond Light Source","false","Published (Approved)","12/2015","","Science Highlight",,,,,"false",,"true","true","I13-1-Coherence, I13-2-Diamond Manchester Imaging",,,"Technique Development, Biology and Bio-materials","",,,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech, Imaging, Phase Contrast Imaging",,,"28/06/2024"
"18067",,,"DLS:000015000018067","Successful chemo drug monitoring","Diamond Light Source","false","Published (Approved)","11/2015","243","Science Highlight",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Medicine","","deamidation; ion mobility; L-asparaginase; pH-induced conformational change; SAXS","Leukaemia; Enzymes","Non-Communicable Diseases, Health & Wellbeing, Cancer, Structural biology, Drug Discovery, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"28/06/2024"
"18066",,,"DLS:000017000018066","Exploring subterranean carbon capture","Diamond Light Source","false","Published (Approved)","11/2015","","Science Highlight",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Earth Science","","Dynamic Tomography; Reservoir Condition; Capillary Pressure; Pore-Scale",,"Earth Sciences & Environment, Geology, Geophysics, Imaging, Tomography",,,"28/06/2024"
"18068",,,"DLS:00001C000018068","Fundamental gains for a spintronic future","Diamond Light Source","false","Published (Approved)","11/2015","9427","Science Highlight",,,,,"false",,"true","true","I05-ARPES","CASSIOPEE at SOLEIL",,"Physics, Materials","",,"Spintronics; Semiconductors","Quantum Materials, Physics, Hard condensed matter - structures, Electronics, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"28/06/2024"
"18069",,,"DLS:000000000018069","First automated data set collected on Titan Krios I, Diamond's first cryo-electron microscope","Diamond Light Source","false","Published (Approved)","11/2015","","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials","",,,"Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"28/06/2024"
"18101",,,"DLS:000010000018101","3D imaging advances with Python","Diamond Light Source","false","Published (Approved)","09/2015","","Science Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing, I13-2-Diamond Manchester Imaging, I18-Microfocus Spectroscopy",,,"Technique Development, Information and Communication Technology, Materials","","Tomography; X-Ray",,"Technique Development - Materials Science, Computing & software technologies, Information & Communication Technologies, Materials Science, Data processing, Imaging, Tomography",,,"03/07/2024"
"18102",,,"DLS:000016000018102","Discovering graphene's ferromagnetic phase","Diamond Light Source","false","Published (Approved)","09/2015","9979","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials, Information and Communication Technology","","anoscale materials; Spintronics","Spintronics; Ferromagnetism","Quantum Materials, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"03/07/2024"
"18103",,,"DLS:000013000018103","Novel technique to study Graphene oxide paper","Diamond Light Source","false","Published (Approved)","08/2015","8386","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Materials, Chemistry","",,,"Physical Chemistry, Chemistry, Materials Science, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"03/07/2024"
