"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"18462","10.1021/acs.chemmater.4c01320",,"DLS:000014000018462","Strong magnetic exchange interactions and delocalized Mn-O states enable high-voltage capacity in the Na-ion cathode P2-Na0.67[Mg0.28Mn0.72]O2","Euan N. Bassey, Howie Nguyen, Teresa Insinna, Jeongjae Lee, Anne-Laure Barra, Giannantonio Cibin, Peter Bencok, Raphaële J. Clément, Clare P. Grey","false","Published (Approved)","09/2024","34243","Journal Paper","Chemistry Of Materials",,,,"false",,"true","true","B18-Core EXAFS, I10-Beamline for Advanced Dichroism - scattering, I11-High Resolution Powder Diffraction",,,"Materials, Chemistry, Physics","",,"Batteries; Sodium-ion","Energy Storage, Energy, Physics, Physical Chemistry, Energy Materials, Chemistry, Magnetism, Materials Science, Diffraction, Spectroscopy, X-ray Powder Diffraction, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,,"25/09/2024"
"18437","10.1002/cmdc.202400504",,"DLS:000002000018437","Crystallographic and selectivity studies on the approved HIF prolyl hydroxylase inhibitors desidustat and enarodustat","Thomas P. Corner, Eidarus Salah, Anthony Tumber, Samanpreet Kaur, Yu Nakashima, Mark D. Allen, Lara I. Schnaubelt, Giorgia Fiorini, Lennart Brewitz, Christopher Schofield","false","Published (Approved)","09/2024","","Journal Paper","Chemmedchem",,,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","Hypoxia; anaemia; chronic kidney disease (CKD); hypoxia-inducible factor-alpha (HIF-α); Enarodustat; Desidustat; TP0463518; HIF prolyl hydroxylase (PHD) inhibitors; 2-oxoglutarate / α-ketoglutarate non-heme oxygenases; epigenetics","Kidney Disease; Epigenetics; Enzymes","Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Organic Chemistry, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"19/09/2024"
"18306","10.1016/j.matdes.2024.113255",,"DLS:00000B000018306","In situ X-ray diffraction and thermal simulation of material extrusion additive manufacturing of polymer","Weiguang Wang, Yanhao Hou, Jiong Yang, Zhengyu Yan, Fengyuan Liu, Cian Vyas, Wajira Mirihanage, Paulo Bartolo","false","Published (Approved)","09/2024","14099","Journal Paper","Materials & Design","245",,,"false",,"true","true","B16-Test Beamline",,,"Materials, Engineering","",,"Additive Manufacturing","Materials Engineering & Processes, Aerospace, Materials Science, Engineering & Technology, Polymer Science, Diffraction",,,"19/08/2024"
"18475","10.1103/PhysRevB.110.L121121",,"DLS:00001C000018475","Novel electronic structures from anomalous stackings in NbS2 and MoS2","Matthew D. Watson, Mihir Date, Alex Louat, Niels B. M. Schroeter","false","Published (Approved)","09/2024","31067, 31222, 31407","Journal Paper","Physical Review B","110",,,"false",,"true","true","I05-ARPES",,,"Materials, Physics","","Electronic structureStacking faults; Surface states; Transition metal dichalcogenides; Angle-resolved photoemission spectroscopy",,"Surfaces, Quantum Materials, Hard condensed matter - electronic properties, Physics, Hard condensed matter - structures, Electronics, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"26/09/2024"
"18405","10.1021/jacs.4c08591",,"DLS:00000D000018405","Structural transformations of metal-organic cages through tetrazine-alkene reactivity","Martin R. Black, Soumalya Bhattacharyya, Stephen P. Argent, Ben S. Pilgrim","false","Published (Approved)","09/2024","28766, 36069","Journal Paper","Journal Of The American Chemical Society",,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials","",,,"Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Metal-Organic Frameworks, Metallurgy, Diffraction, Single Crystal X-ray Diffraction (SXRD), Organometallic Chemistry",,,"09/09/2024"
"18424","10.1039/D4SC04204B",,"DLS:000003000018424","An engineered ubiquitin binding coiled coil peptide","Pernille Vosbein, Paula Paredes Vergara, Danny T. Huang, Andrew Thomson","false","Published (Approved)","09/2024","28516","Journal Paper","Chemical Science","14",,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"13/09/2024"
"18449","10.1021/acs.chemmater.4c02155",,"DLS:000009000018449","Potassium- and lithium-ammonia intercalation into excitonic insulator candidate Ta2NiSe5","Penny A. Hyde, Maxim Avdeev, Nicholas H. Rees, Simon J. Clarke","false","Published (Approved)","09/2024","18786, 25166, 32893","Journal Paper","Chemistry Of Materials",,,,"false",,"true","true","I11-High Resolution Powder Diffraction","Echidna at ACNS",,"Materials, Chemistry, Physics","",,,"Quantum Materials, Physics, Physical Chemistry, Chemistry, Magnetism, Materials Science, Diffraction, X-ray Powder Diffraction",,,"22/09/2024"
"18477","10.1021/acs.est.4c06133",,"DLS:000014000018477","Identification and quantification of multiphase U(VI) speciation on gibbsite with pH using TRLFS and PARAFAC of excitation emission matrices","Laura Lopez-Odriozola, Samuel Shaw, Liam Abrahamsen-Mills, Charlotte Waters, Louise S. Natrajan","false","Published (Approved)","09/2024","31395","Journal Paper","Environmental Science & Technology","1",,,"false",,"true","true","B18-Core EXAFS",,,"Environment, Chemistry, Materials","","PARAFAC; TRLFS; Uranium; Speciation",,"Earth Sciences & Environment, Radioactive Materials, Chemistry, Materials Science, Nuclear Waste, Inorganic Chemistry, Geology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Geochemistry",,,"26/09/2024"
"18428","10.1021/acsami.4c12363",,"DLS:00000D000018428","BioMOF@PAN mixed matrix membranes as fast and efficient adsorbing materials for multiple heavy metals’ removal","Paula Escamilla, Marcello Monteleone, Rita Maria Percoco, Teresa F. Mastropietro, Mariagiulia Longo, Elisa Esposito, Alessio Fuoco, Johannes C. Jansen, Rosangela Elliani, Antonio Tagarelli, Jesus Ferrando-Soria, Valeria Amendola, Emilio Pardo, Donatella Armentano","false","Published (Approved)","09/2024","28808","Journal Paper","Acs Applied Materials & Interfaces",,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials, Environment","",,,"Desertification & Pollution, Earth Sciences & Environment, Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Diffraction, Single Crystal X-ray Diffraction (SXRD), Organometallic Chemistry",,,"14/09/2024"
"18444","10.1039/D4CC02604G",,"DLS:000013000018444","High ammonia adsorption in copper-carboxylate materials: host-guest interactions and crystalline-amorphous-crystalline phase transitions","Wanpeng Lu, Yinlin Chen, Zi Wang, Jin Chen, Yujie Ma, Weiyao Li, Jiangnan Li, Meng He, Mengtian Fan, Alena M. Sheveleva, Floriana Tuna, Eric J. L. Mcinnes, Mark D. Frogley, Philip A. Chater, Catherine Dejoie, Martin Schroder, Sihai Yang, Lixia Guo","false","Published (Approved)","09/2024","","Journal Paper","Chemical Communications",,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy, I15-1-X-ray Pair Distribution Function (XPDF)","ID22 at ESRF",,"Materials, Chemistry","",,,"Physical Chemistry, Chemistry, Materials Science, Scattering, Spectroscopy, Pair Distribution Function (PDF), Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"19/09/2024"
"18404","10.1038/s41467-024-51925-2",,"DLS:000000000018404","Spatial segregation of catalytic sites within Pd doped H-ZSM-5 for fatty acid hydrodeoxygenation to alkanes","Shengzhe Ding, Dario Luis Fernandez Ainaga, Min Hu, Boya Qiu, Ushna Khalid, Carmine D’agostino, Xiaoxia Ou, Ben Spencer, Xiangli Zhong, Yani Peng, Nicole Hondow, Constantinos Theodoropoulos, Yilai Jiao, Christopher Parlett, Xiaolei Fan","false","Published (Approved)","09/2024","","Journal Paper","Nature Communications","15",,,"false",,"false","false","",,,"Chemistry","",,,"Physical Chemistry, Catalysis, Chemistry, Chemical Engineering, Engineering & Technology",,,"09/09/2024"
"18486","10.1038/s41467-024-52539-4",,"DLS:000003000018486","Structural basis for the rescue of hyperexcitable cells by the amyotrophic lateral sclerosis drug Riluzole","David Hollingworth, Frances Thomas, Dana A. Page, Mohamed A. Fouda, Raquel Lopez-Rios De Castro, Altin Sula, Vitaliy B. Mykhaylyk, Geoff Kelly, Martin B. Ulmschneider, Peter C. Ruben, Bonnie A. Wallace","false","Published (Approved)","09/2024","23853","Journal Paper","Nature Communications","15",,,"false",,"true","true","I04-Macromolecular Crystallography, I23-Long wavelength MX, I24-Microfocus Macromolecular Crystallography","ID23-1, ID30A-1 at ESRF; P13 at EMBL",,"Biology and Bio-materials, Medicine","",,"Motor Neurone Disease","Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Neurology, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Long Wavelength Crystallography",,,"30/09/2024"
"18434","10.1021/acs.chemmater.4c01947",,"DLS:000009000018434","The Influence of reorientational and vibrational dynamics on the Mg2+conductivity in Mg(BH4)2·CH3NH2","Mads B. Amdisen, Yongqiang Cheng, Niina Jalarvo, Daniel Pajerowski, Craig M. Brown, Torben R. Jensen, Mikael S. Andersson","false","Published (Approved)","09/2024","26090","Journal Paper","Chemistry Of Materials",,,,"false",,"true","true","I11-High Resolution Powder Diffraction","VISION at Spallation Neutron Source",,"Materials, Chemistry","",,,"Physical Chemistry, Chemistry, Materials Science, Diffraction, X-ray Powder Diffraction",,,"17/09/2024"
"18452","10.1021/acs.nanolett.4c03336",,"DLS:000016000018452","Rolling motion of rigid skyrmion crystallites induced by chiral lattice torque","Haonan Jin, Jingyi Chen, Gerrit Van Der Laan, Thorsten Hesjedal, Yizhou Liu, Shilei Zhang","false","Published (Approved)","09/2024","32087, 32301","Journal Paper","Nano Letters","68",,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Materials, Physics","","Magnetic Skyrmions; Skyrmion Dynamics; Topological Magnetism; Resonant Elastic X-Ray Scattering; Temperature Gradient","Skyrmions; Spintronics","Quantum Materials, Physics, Hard condensed matter - structures, Electronics, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"22/09/2024"
"18422","10.1016/j.jbc.2024.107770",,"DLS:000015000018422","Evolutionary and molecular basis of ADP-ribosylation reversal by zinc-dependent macrodomains","Antonio Ariza, Qiang Liu, Nathan Cowieson, Ivan Ahel, Dmitri V. Filippov, Johannes Gregor Matthias Rack","false","Published (Approved)","09/2024","9306, 12346, 15613","Journal Paper","Journal Of Biological Chemistry","20",,,"false",,"true","true","B21-High Throughput SAXS, I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength)","ID30A-1 at ESRF",,"Biology and Bio-materials, Chemistry, Medicine","","Lipoylation; Post‐translational modification (PTM); Metalloenzyme; X-ray crystallography; small‐angle X‐ray scattering (SAXS)","Enzymes","Antibiotic Resistance, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Scattering, Macromolecular Crystallography (MX), Small Angle X-ray Scattering (SAXS)",,,"12/09/2024"
"18489","10.1016/j.matt.2024.08.022",,"DLS:000015000018489","Better together: Monolithic halide perovskite@metal-organic framework composites","Elena Avila, Hayden Salway, Edoardo Ruggeri, Ceren Çamur, Nakul Rampal, Tiarnan A. S. Doherty, Oliver D. I. Moseley, Samuel D. Stranks, David Fairen-Jimenez, Miguel Anaya","false","Published (Approved)","09/2024","29568, 30717, 30473","Journal Paper","Matter","48",,,"false",,"true","true","B21-High Throughput SAXS, labSAXS-Offline SAXS and Sample Environment Development",,,"Materials, Chemistry, Physics","",,,"Physics, Electronics, Chemistry, Materials Science, Metal-Organic Frameworks, Composite Materials, Perovskites, Metallurgy, Scattering, Small Angle X-ray Scattering (SAXS), Organometallic Chemistry",,,"02/10/2024"
"18406","10.1038/s41467-024-52124-9",,"DLS:000000000018406","Evolution from a charge-ordered insulator to a high-temperature superconductor in Bi2Sr2(Ca,Dy)Cu2O8+δ","Changwei Zou, Jaewon Choi, Qizhi Li, Shusen Ye, Chaohui Yin, Mirian Garcia-Fernandez, Stefano Agrestini, Qingzheng Qiu, Xinqiang Cai, Qian Xiao, Xingjiang Zhou, Ke-Jin Zhou, Yayu Wang, Yingying Peng","false","Published (Approved)","09/2024","28855","Journal Paper","Nature Communications","15",,,"false",,"true","true","I21-Resonant Inelastic X-ray Scattering (RIXS)",,,"Materials, Physics","",,,"Superconductors, Quantum Materials, Physics, Hard condensed matter - structures, Materials Science, Scattering, Resonant Inelastic X-ray Scattering (RIXS)",,,"09/09/2024"
"18459","10.1016/j.jbc.2024.107809",,"DLS:000002000018459","Characterization of a cytochrome P450 that catalyzes the O-demethylation of lignin-derived benzoates","Megan E. Wolf, Daniel J. Hinchen, John E. Mcgeehan, Lindsay D. Eltis","false","Published (Approved)","09/2024","23269","Journal Paper","Journal Of Biological Chemistry","105",,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","O-demethylation; lignin; cytochrome P450; biocatalysis; crystal structure; heme enzyme","Enzymes","Biotechnology, Biochemistry, Catalysis, Chemistry, Structural biology, Engineering & Technology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"25/09/2024"
"18429","10.1016/j.chempr.2024.08.011",,"DLS:00000D000018429","Guest binding is governed by multiple stimuli in low-symmetry metal-organic cages containing bis-pyridyl(imine) vertices","Yuchong Yang, Tanya K. Ronson, Paula C. P. Teeuwen, Yuyin Du, Jieyu Zheng, David J. Wales, Jonathan R. Nitschke","false","Published (Approved)","09/2024","29890","Journal Paper","Chem","111",,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials","",,,"Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Metal-Organic Frameworks, Metallurgy, Diffraction, Single Crystal X-ray Diffraction (SXRD), Organometallic Chemistry",,,"15/09/2024"
"18485","10.1002/admi.202400535",,"DLS:00001A000018485","The origin of rapid capacity loss in 1,1,1-trifluoroethyl methyl carbonate-based lithium-ion battery electrolytes","Florian Gebert, Neeha Gogoi, Dumindu P. Siriwardena, Andrew J. Naylor","false","Published (Approved)","09/2024","30357","Journal Paper","Advanced Materials Interfaces","98",,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Chemistry, Energy","","electrode–electrolyte interface; electrolyte additive; graphite exfoliation; lithium-ion battery; non-flammable electrolyte; X-ray photoelectron spectroscopy","Batteries; Lithium-ion","Surfaces, Energy Storage, Energy, Physics, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS)",,,"30/09/2024"
"18415","10.1126/science.ado8270",,"DLS:000003000018415","PLK1-mediated phosphorylation cascade activates Mis18 complex to ensure centromere inheritance","Pragya Parashara, Bethan Medina-Pritchard, Maria Alba Abad, Paula Sotelo-Parrilla, Reshma Thamkachy, David Grundei, Juan Zou, Christos Spanos, Chandni Natalia Kumar, Claire Basquin, Vimal Das, Zhaoyue Yan, Asma Abdullah Al-Murtadha, David A. Kelly, Toni Mchugh, Axel Imhof, Juri Rappsilber, A. Arockia Jeyaprakash","false","Published (Approved)","09/2024","25233","Journal Paper","Science","385","1098 - 1104",,"false",,"true","true","I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","",,"Enzymes","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"11/09/2024"
"18454","10.1038/s42003-024-06785-3",,"DLS:000002000018454","Biochemical and crystallographic studies of l,d-transpeptidase 2 from Mycobacterium tuberculosis with its natural monomer substrate","Mariska De Munnik, Pauline A. Lang, Karina Calvopina, Patrick Rabe, Jurgen Brem, Christopher J. Schofield","false","Published (Approved)","09/2024","","Journal Paper","Communications Biology","7",,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","",,"Tuberculosis (TB); Bacteria; Enzymes","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"23/09/2024"
