"sep=	"
Document type	Open Access	Number	Authors countries	Instrument	Domain	Authors	ILL Authors	Titre	Journal title	Volume	Pages	Year	Proposal number	DOI	WOS Number	DOI added
Journal article		ILL20KW7052	Taiwan			Kwang-Hua C.R.		Investigation in temperature-dependent microstructure of amorphous solid water	Vacuum	180	109560-1-109560-5	2020		10.1016/j.vacuum.2020.109560	WOS:000566798500006	
Journal article	OA	ILL20LA7043	Germany			Lander G.H., Caciuffo R.		The fifty years it has taken to understand the dynamics of UO2 in its ordered state	Journal of Physics Condensed Matter	32	374001-1-374001-7	2020		10.1088/1361-648X/ab1dc5	WOS:000543026000001	
Journal article	OA	ILL21LA7067	Switzerland/Denmark			Lass J., Jacobsen H., Mazzone D.G., Lefmann K.		MJOLNIR: A software package for multiplexing neutron spectrometers	SoftwareX	12	100600-1-100600-9	2020		10.1016/j.softx.2020.100600		
Journal article		ILL20LA7033	France (not ILL)			Lazzarini S., Marsot L.		On the Lévy-Leblond-Newton equation and its symmetries: A geometric view	Classical and Quantum Gravity	37	055008-1-055008-21	2020		10.1088/1361-6382/ab6998	WOS:000537350600006	
Journal article		ILL20LI7025	China			Liu B., Wang Z., Wang Y.G., Huang C., Sun G.		The resolution of the MIEZE setup on the longitudinal neutron resonance spin-echo spectrometer at CMRR	Journal of Instrumentation	15	P04007-1-P04007-11	2020		10.1088/1748-0221/15/04/P04007	WOS:000534740000007	
Article from Conference in a Journal	OA	ILL20MA7063	China/Japan			Ma B., Ikeda Y., Otake Y., Teshigawara M., Wakabayashi Y., Harada M., Ooi M., Hashiguchi T., Yamagata Y., Takeda S.		Slab geometry type cold neutron moderator development based on neutronic study for Riken Accelerator-driven compact Neutron Source (RANS)	EPJ Web of Conferences	231	04004-1-04004-4	2020		10.1051/epjconf/202023104004		
Journal article		ILL20MA7060	China/Germany			Ma X., Gómez M.A., Yuan Z., Bi R., Zhang J., Wang S.H., Yao S., Kersten M., Jia Y.		Incorporation of trace metals Cu, Zn, and Cd into gypsum: Implication on their mobility and fate in natural and anthropogenic environments	Chemical Geology	541	119574-1-119574-11	2020		10.1016/j.chemgeo.2020.119574	WOS:000537202100010	
Journal article		ILL20MA7057	Russia			Maleyev S. V.		Spin chirality and polarized neutrons	Low Temperature Physics	46	802-804	2020		10.1063/10.0001544	WOS:000564919100011	
Article from Conference in a Journal	OA	ILL22MA7028	Canada			Martin J.W.		Current status of neutron electric dipole moment experiments	Journal of Physics : Conference Series	1643	012002-1-012002-6	2020		10.1088/1742-6596/1643/1/012002		
Journal article	OA	ILL20MA7077	Switzerland/Sweden/UK/Denmark/Italy			Mauri G., Apostolidis I., Christensen M.J., Glavic A., Lai C.C., Laloni A., Messi F., Olsson A. Lindh, Robinson L., Stahn J., Svensson P.O., Hall-Wilton R., Piscitelli F.		The Multi-Blade Boron-10-based neutron detector performance using a focusing reflectometer	Journal of Instrumentation	15	P03010-1-P03010-25	2020		10.1088/1748-0221/15/03/P03010		
Journal article	OA	ILL20MO7075	USA			Mohanta N., Christianson A.D., Okamoto S., Dagotto E.		Signatures of a liquid-crystal transition in spin-wave excitations of skyrmions	Communications Physics	3	229-1-229-9	2020		10.1038/s42005-020-00489-w		
Journal article		ILL20NI7062	France (not ILL)/Switzerland/Spain			Nizou G., Favaretto C., Borgna F., Grundler P.V., Saffon-Merceron N., Platas-Iglesias C., Fougere O., Rousseaux O., van der Meulen N.P., Müller C., Beyler M., Tripier R.		Expanding the scope of pyclen-picolinate lanthanide chelates to potential theranostic applications	Inorganic Chemistry	59	11736-11748	2020		10.1021/acs.inorgchem.0c01664		
Journal article	OA	ILL20NU7064	Israel/USA			Nussinov S., Shrock R.		Using p¯p and e+e? annihilation data to refine bounds on the baryon-number-violating dinucleon decays nn?e+e? and nn??+??	Physical Review D	102	035003-1-035003-5	2020		10.1103/PhysRevD.102.035003		
Journal article		ILL20ON7073	UK/Italy			O'Malley A.J., García Sakai V., Dimitratos N., Jones W., Catlow C.R.A., Parker S.F.		Octane isomer dynamics in H-ZSM-5 as a function of Si/Al ratio: A quasi-elastic neutron scattering study	Philosophical Transactions of the Royal Society A	378	20200063-1-20200063-14	2020		10.1098/rsta.2020.0063	WOS:000549913400014	
Journal article	OA	ILL20QI7072	UK/India			Qian S., Sharma V., Clifton L.A.		Understanding the structure and dynamics of complex biomembrane interactions by neutron scattering techniques	Langmuir	36	15189-15211	2020		10.1021/acs.langmuir.0c02516		
Journal article	OA	ILL20RI7048	Italy			Rizzuto C.		The ERIC Consortium a new type of EU research institution	Europhysics News	51	25-27	2020		10.1051/epn/2020305		
Journal article	OA	ILL22RU7079	UK/Germany/Bulgaria/Spain/France (not ILL)/Slovenia/Romania		Biology	Rudigier M., Podolyák Z., Regan P.H., Bruce A.M., Lalkovski S., Canavan R.L., Gamba E.R., Roberts O., Burrows I., Cullen D.M., Fraile L.M., Gerhard L., Gerl J., Górska M., Grant A., Jolie J., Karayonchev V., Kurz N., Korten W., Lazarus I.H., Nita C.R., Pucknell V.F.E., Régis J.M., Schaffner H., Simpson J., Singh P., Townsley C.M., Smith J.F., Vesic J.		FATIMA ? FAst TIMing array for DESPEC at FAIR	Nuclear Instruments and Methods in Physics Research A	969	163967-1-163967-15	2020		10.1016/j.nima.2020.163967		
Journal article		ILL21SC7007	Germany/USA			Schneider J.R., Ruett U.		Condensed matter research with high-energy synchrotron radiation	Synchrotron Radiation News	33	2-4	2020		10.1080/08940886.2020.1841486		
Article from Conference in a Journal	OA	ILL20SC7012	Germany			Schoppmann S.		Search for eV Sterile Neutrinos ? The Stereo Experiment	Journal of Physics : Conference Series	1342	012042-1-012042-5	2020		10.1088/1742-6596/1342/1/012042		
Journal article		ILL20SC7028	Canada/Japan			Schreyer W., Davis C.A., Kawasaki S., Kikawa T., Marshall C., Mishima K., Okamura T., Picker R.		Optimizing neutron moderators for a spallation-driven ultracold-neutron source at TRIUMF	Nuclear Instruments and Methods in Physics Research A	959	163525-1-163525-11	2020		10.1016/j.nima.2020.163525	WOS:000518368800027	
Journal article		ILL20SM7022	USA			Smith J.C.		Four countries for science	Biochimica et Biophysica Acta (BBA) - General Subjects	1864	129518-1-129518-8	2020		10.1016/j.bbagen.2020.129518	WOS:000518686000016	
Journal article		ILL20SN7018	USA			Snow W.M., Apanavicius J., Dickerson K.A., Devaney J.S., Drabek H., Reid A., Shen B., Woo J., Haddock C., Alexeev E., Peters M.		Internal consistency of neutron coherent scattering length measurements from neutron interferometry and from neutron gravity reflectometry	Physical Review D	101	062004-1-062004-12	2020		10.1103/PhysRevD.101.062004	WOS:000522164100001	
Book chapter		ILL20ST7055				Steyerl A.		Sources of ultracold neutrons								
Journal article		ILL20TA7026	Japan			Tanaka I., Chatake T., Fujiwara S., Hosoya T., Kusaka K., Niimura N., Yamada T., Yano N.		Current status and near future plan of neutron protein crystallography at J-PARC	Methods in Enzymology	634	101-123	2020		10.1016/bs.mie.2020.01.002	WOS:000556287500007	
Journal article		ILL20VA7067	France (not ILL)		Soft Matter	van der Linden P.J.E.M., Popov A.M., Pontoni D.		Accurate and rapid 3D printing of microfluidic devices using wavelength selection on a DLP printer	Lab on a Chip	20	4128-4140	2020		10.1039/D0LC00767F		
Article from Conference in a Journal	OA	ILL20VO7061	Germany/USA			Vogel S.C., Fernandez J.C., Gautier D.C., Mitura N., Roth M., Schoenberg K.F.		Short-pulse laser-driven moderated neutron source	EPJ Web of Conferences	231	01008-1-01008-6	2020		10.1051/epjconf/202023101008		
Journal article		ILL20XI7050	China			Xiao Z., Shao L.		The CPT-violating effects on neutrons? gravitational bound state	Journal of Physics G: Nuclear and Particle Physics	47	085002-1-085002-18	2020		10.1088/1361-6471/ab8c30	WOS:000548366200001	
Journal article	OA	ILL20YA7074	Japan			Yamada T., Seto H.		Quasi-elastic neutron scattering studies on hydration water in phospholipid membranes	Frontiers in Chemistry	8	8-1-8-5	2020		10.3389/fchem.2020.00008	WOS:000512550000001	
Journal article		ILL20YA7023	Japan/France (not ILL)			Yasuda K., Costantini J.A., Baldinozzi G.		Radiation-induced effects on materials properties of ceramics: Mechanical and dimensional properties	Comprehensive Nuclear Materials	1	123-136	2020		10.1016/B978-0-12-803581-8.12052-1		
Journal article	OA	ILL20ZI7076	UK			Ziesche R.F., Tremsin A.S., Huang C., Tan C., Grant P.S., Storm M., Brett D.J.L., Shearing P.R., Kockelmann W.		4D bragg edge tomography of directional ice templated graphite electrodes	Journal of Imaging	6	136-1-136-16	2020		10.3390/jimaging6120136		
Journal article		ILL20XE7046				??????? A.		????????? ??????????? ???????? ? ???????? ? ?????????? ???????????????????	Journal of Experimental and Theoretical Physics	158	42-56	2020		10.31857/S0044451020070056		
Article from Conference in a Journal	OA	ILL19AB7058	UK/France (ILL)/France (not ILL)/Switzerland/Poland/Belgium/Germany			Abel C., Ayres N.J., Ban G., Bison G., Bodek K., Bondar V., Chanel E., Chiu P.J., Daum M., Emmenegger S., Ferraris-Bouchez L., Flaux P., Griffith W.C., Harris P.G., Hild N., Kermaidic Y., Kirch K., Koss P.A., Krempel J., Lauss B., Lefort T., Lemière Y., Leredde A., Mohanmurthy P., Musgrave M., Naviliat-Cuncic O., Pais D., Piegsa F.M., Pignol G., Rawlik M., Rebreyend D., Ries D., Roccia S., Rozpedzik D., Schmidt-Wellenburg P., Schnabel A., Severijns N., Thorne J., Virot R., Voigt J., Weis A., Wursten E., Zejma J., Zsigmond G.		nEDM experiment at PSI: Data-taking strategy and sensitivity of the dataset	EPJ Web of Conferences	219	02001-1-02001-7	2019		10.1051/epjconf/201921902001		
Journal article		ILL19AH7007	Canada/Japan			Ahmed S., Altiere E., Andalib T., Bell B., Bidinosti C.P., Cudmore E., Das M., Davis C.A., Franke B., Gericke M., Giampa P., Gnyp P., Hansen-Romu S., Hatanaka K., Hayamizu T., Jamieson B., Jones D., Kawasaki S., Kikawa T., Kitaguchi M., Klassen W., Konaka A., Korkmaz E., Kuchler F., Lang M., Lee L., Lindner T., Madison K.W., Makida Y., Mammei J., Mammei R., Martin J.W., Matsumiya R., Miller E., Mishima K., Momose T., Okamura T., Page S., Picker R., Pierre E., Ramsay W.D., Rebenitsch L., Rehm F., Schreyer W., Shimizu H.M., Sidhu S., Sikora A., Smith J., Tanihata I., Thorsteinson B., Vanbergen S., van Oers W.T.H., Watanabe Y.X.		First ultracold neutrons produced at TRIUMF	Physical Review C	99	025503-1-025503-8	2019		10.1103/PhysRevC.99.025503	WOS:000459904800003	
Thesis		ILL19AN7020	Canada			Andalib T.		Magnetic fields and ultracold neutron production: Studies towards the neutron electric dipole moment experiment at TRIUMF								
Journal article	OA	ILL19BA7042	Canada			Banks D., Harroun T.A.		Seventy years of scientific impact using neutron beams at the Chalk River Laboratories	FACETS	4	507-530	2019		10.1139/facets-2019-0003	WOS:000489554200001	
Journal article	OA	ILL19BA7016	France (not ILL)/Switzerland/India			Bard P.Y., Bora S.S., Hollender F., Laurendeau A., Traversa P.		Are the standard VS-kappa host-to-target adjustments the only way to get consistent hard-rock ground motion prediction?	Pure and Applied Geophysics	177	2049-2068	2019		10.1007/s00024-019-02173-9	WOS:000534816500013	
Journal article	OA	ILL20BE7061	France (not ILL)			Bernard L.		STEREO search for a sterile neutrino at the ILL Grenoble reactor		340	064-1-064-4	2019		10.22323/1.340.0064		
Journal article		ILL19BE7025	UK			Bewley R.		FARO: A new type of neutron spectrometer with flux and resolution optimized	Review of Scientific Instruments	90	075106-1-075106-6	2019		10.1063/1.5089642	WOS:000478661400027	
Journal article		ILL19CI7068	USA/Japan		Spectroscopy in Solid State Physics and Chemistry	Cirigliano V., Davoudi Z., Bhattacharya T., Izubuchi T., Shanahan P.E., Syritsyn S., Wagman M.L.		The role of lattice QCD in searches for violations of fundamental symmetries and signals for new physics	European Physical Journal A	55	197-1-197-21	2019		10.1140/epja/i2019-12889-8	WOS:000497678700006	
Journal article		ILL19CO7006	France (not ILL)			Colomban P.		Proton conductors and their applications: A tentative historical overview of the early researches	Solid State Ionics	334	125-144	2019		10.1016/j.ssi.2019.01.032	WOS:000463981900020	
Journal article	OA	ILL21CO7016				Couturier J., Hassan Y., Grolleau E.		Aperçus sur quelques logiciels de simulation utilisés pour des études en support à la conception et aux analyses de sûreté des réacteurs de recherche français						10.1051/978-2-7598-2344-4.c015		
Book chapter	OA	ILL21CO7013				Couturier J., Hassan Y., Grolleau E.		Les acteurs et l?organisation de la sûreté des réacteurs de recherche en France						10.1051/978-2-7598-2344-4-010		
Journal article	OA	ILL21CO7014				Couturier J., Hassan Y., Grolleau E.		Maintien de la conformité aux exigences applicables ? Réexamens de sûreté						10.1051/978-2-7598-2344-4.c013		
Journal article	OA	ILL21CO7015				Couturier J., Hassan Y., Grolleau E.		Operating experience feedback from French research reactors						10.1051/978-2-7598-2344-4.c014		
Thesis		ILL19CR7066	France (not ILL)		Theory	Crépin P.P.		Quantum reflection of a cold antihydrogen wave packet				2019				
Journal article		ILL19DI7005	UK/France (not ILL)			D'Ippolito B., Rüling C.C.		Research collaboration in Large Scale Research Infrastructures: Collaboration types and policy implications	Research Policy	48	1282-1296	2019		10.1016/j.respol.2019.01.011	WOS:000463687300015	
Journal article	OA	ILL19DE7009	USA			Derimow N., Santodonato L.J., MacDonald B.E., Le B., Lavernia E.J., Abbaschian R.		In-situ imaging of molten high-entropy alloys using cold neutrons	Journal of Imaging	5	29-1-29-11	2019		10.3390/jimaging5020029	WOS:000460175100008	
Thesis		ILL19DI7067	Hungary			Dian E.		Optimisation of signal-to-background ratio for thermal neutron detectors				2019				
Journal article	OA	ILL19DI7044	Hungary/Sweden		Applied Physics, Instrumentation and Techniques	Dian E., Kanaki K., Khaplanov A., Kittelmann T., Zagyvai P., Hall-Wilton R.		Suppression of intrinsic neutron background in the Multi-Grid detector	Journal of Instrumentation	14	P01021-1-P01021-24	2019		10.1088/1748-0221/14/01/P01021	WOS:000456238500003	
Journal article		ILL20DR7019	UK/Germany/France (ILL)			Drewitt J.W.E., Jahn S., Hennet L.		Configurational constraints on glass formation in the liquid calcium aluminate system	Journal of Statistical Mechanics: Theory and Experiment	2019	104012-1-104012	2019		10.1088/1742-5468/ab47fc	WOS:000492962600001	
Journal article		ILL19EB7023	Germany			Eberhardt K., Geppert C.		The research reactor TRIGA Mainz ? A strong and versatile neutron source for science and education	Radiochimica Acta	107	535	2019		10.1515/ract-2019-3127	WOS:000474369100003	
Journal article		ILL19EH7015	USA			Ehlers G., Gallmeier F.X., Graves V.B., Herwig K.W., Sala G., Daemen L.L., Ramirez-Cuesta A.J.		Future directions for spectroscopy at the Spallation Neutron Source	Physica B	564	5-9	2019		10.1016/j.physb.2018.11.041	WOS:000467909700002	
Thesis		ILL19FJ7035	Norway			Fjellvåg Ø.S.		Oxyhydrides ? Synthesis, crystal structure and properties								
Article from Conference in a Journal	OA	ILL20FO7008	Russia			Fomin A., Serebrov A.		Monte Carlo simulations of a neutron lifetime experiment with a big gravitational trap	EPJ Web of Conferences	219	03001-1-03001-6	2019		10.1051/epjconf/201921903001		
Journal article		ILL19GA7018	Germany/Sweden			Gainov R.R., Mezei F., Füzi J., Russina M.		Design concepts for a supermirror V-cavity based combined beam polarizer and compressor system for the upgraded neutron time-of-flight spectrometer NEAT	Nuclear Instruments and Methods in Physics Research A	930	42-48	2019		10.1016/j.nima.2019.03.046	WOS:000464991900006	
Journal article		ILL18GA7078	Italy			Gallucci G., Biasotti M., Ceriale V., De Gerone M., Faverzani M., Ferri E., Gatti F., Giachero A., Manfrinetti P., Nucciotti A., Orlando A., Provino A., Puiu A.		163Ho distillation and implantation for HOLMES experiment	Journal of Low Temperature Physics	194	453-459	2019		10.1007/s10909-018-2086-x	WOS:000464746800012	
Journal article		ILL19GI7038	Italy/France (ILL)			Giunti C., Lasserre T.		eV-scale sterile neutrinos	Annual Review of Nuclear and Particle Science	69	163-190	2019		10.1146/annurev-nucl-101918-023755	WOS:000492825700007	
Journal article		ILL19GN7010	USA			Gnewuch S., Rodriguez E.E.		The fourth ferroic order: Current status on ferrotoroidic materials	Journal of Solid State Chemistry	271	175-190	2019		10.1016/j.jssc.2018.12.035	WOS:000460196300022	
Journal article		ILL19GO7051	Belgium/USA/Switzerland			Gonzalez-Alonso M., Naviliat-Cuncic O., Severijns N.		New physics searches in nuclear and neutron ? decay	Progress in Particle and Nuclear Physics	104	165-223	2019		10.1016/j.ppnp.2018.08.002	WOS:000453112300005	
