"sep=	"
Document type	Open Access	Number	Authors countries	Instrument	Domain	Authors	ILL Authors	Titre	Journal title	Volume	Pages	Year	Proposal number	DOI	WOS Number	DOI added
Journal article		ILL12UR6041	France (ILL)/Poland/UK/USA			Urban W., Rzaca-Urban T., Syntfeld-Kazuch A., Smith A.G., Ahmad I.		Band structure of 149Ce	Physical Review C	86	017301-1-017301-4	2012		10.1103/PhysRevC.86.017301	WOS:000305936100011	
Journal article		ILL12UR6061	France (ILL)/Spain/Russia		Magnetic Structures	Urcelay-Olabarria I., García-Muñoz J.L., Ressouche E., Skumryev V., Ivanov V.Y., Mukhin A.A., Balbashov A.M.		Lattice anomalies at the ferroelectric and magnetic transitions in cycloidal Mn0.95Co0.05WO4 and conical Mn0.80Co0.20WO4 multiferroics	Physical Review B	86	184412-1-184412-7	2012		10.1103/PhysRevB.86.184412	WOS:000310867200006	
Journal article		ILL12VA6078	Spain/France (ILL)		Crystallography	Vallejo J., Cano J., Castro I., Julve M., Lloret F., Fabelo O., Cañadillas-Delgado L., Pardo E.		Slow magnetic relaxation in carbonato-bridged dinuclear lanthanide(III) complexes with 2,3-quinoxalinediolate ligands	Chemical Communications	48	7726-7728	2012		10.1039/c2cc33674j	WOS:000306176300020	
Journal article		ILL12VA6019	France (ILL)/France (not ILL)		Soft Matter	Valle-Orero J., Garden J.L., Richard J., Wildes A., Peyrard M.		Glassy behavior of denatured DNA films studied by differential scanning calorimetry	Journal of Physical Chemistry B	116	4394-4402	2012		10.1021/jp301128j	WOS:000302591500034	
Journal article		ILL12VA6043	Belgium/France (ILL)/France (not ILL)/USA		Nuclear and Particle Physics	Van den Berghe S., Parthoens Y., Charollais F., Kim Y.S., Leenaers A., Koonen E., Kuzminov V., Lemoine P., Jarousse C., Guyon H., Wachs D., Keiser Jr D., Robinson A., Stevens J., Hofman G.		Swelling of U(Mo)-Al(Si) dispersion fuel under irradiation - Non-destructive analyses of the LEONIDAS E-FUTURE plates	Journal of Nuclear Materials	430	246-258	2012		10.1016/j.jnucmat.2012.06.045	WOS:000310940700034	
Journal article		ILL12VA6012	Russia/Germany/France (not ILL)/France (ILL)/USA/Taiwan		Magnetic Excitations	Vasiliev A.N., Volkova O.S., Hammer E., Glaum R., Broto J.M., Millot M., Nénert G., Liu Y.T., Lin J.Y., Klingeler R., Abdel-Hafiez M., Krupskaya Y., Wolter A.U.B., Büchner B.		Weak ferrimagnetism and multiple magnetization reversal in ?-Cr3(PO4)2	Physical Review B	85	014415-1-014415-7	2012		10.1103/PhysRevB.85.014415	WOS:000299267200004	
Journal article		ILL12VE6030	France (ILL)/France (not ILL)		Materials Science and Engineering	Vergnat C., Landais V., Combet J., Vorobiev A., Konovalov O., Legrand J.F., Brinkmann M.		Comparing the growth of a molecular semiconductor on amorphous and semi-crystalline polycarbonate substrates	Organic Electronics	13	1594-1601	2012		10.1016/j.orgel.2012.04.031	WOS:000306107200016	
Article from Conference in a Journal		ILL12VO6070	Russia/Sweden/France (ILL)		Nuclear and Particle Physics	Voronin A.Y., Froelich P., Nesvizhevsky V.V.		Gravitational states of antihydrogen near material surface	Hyperfine Interactions	213	129-135	2012		10.1007/s10751-011-0391-8	WOS:000313514800013	
Journal article		ILL12VO6069	Russia/France (ILL)/France (not ILL)		Nuclear and Particle Physics	Voronin A.Y., Nesvizhevsky V.V., Reynaud S.		Interference of the whispering gallery states of antihydrogen	Journal of Physics B	45	165007-1-165007-8	2012		10.1088/0953-4075/45/16/165007	WOS:000307517900008	
Journal article		ILL12VO6008	Russia/France (ILL)/France (not ILL)		Nuclear and Particle Physics	Voronin A.Y., Nesvizhevsky V.V., Reynaud S.		Whispering-gallery states of antihydrogen near a curved surface	Physical Review A	85	014902-1-014902-3	2012		10.1103/PhysRevA.85.014902	WOS:000299265000011	
Journal article		ILL12WI6049	France (ILL)/Australia/UK		Magnetic Excitations	Wildes A.R., Rule K.C., Bewley R.I., Enderle M., Hicks T.J.		The magnon dynamics and spin exchange parameters of FePS3	Journal of Physics Condensed Matter	24	416004-1-416004-8	2012	4-01-1322	10.1088/0953-8984/24/41/416004	WOS:000309512200022	
Journal article		ILL12WU6031	USA/Tunisia/France (ILL)		Liquids and Glasses	Wu B., Kerkeni B., Egami T., Do C., Liu Y., Wang Y.G., Porcar L., Hong K., Smith S.C., Liu E.L., Smith G.S., Chen W.R.		Structured water in polyelectrolyte dendrimers: Understanding small angle neutron scattering results through atomistic simulation	Journal of Chemical Physics	136	144901-1-144901-9	2012		10.1063/1.3697479	WOS:000303146800052	
Journal article		ILL12XI6007	Germany/India/France (ILL)		Magnetic Excitations	Xiao Y., Su Y., Nandi S., Price S., Schmitz B., Kumar C.M.N., Mittal R., Chatterji T., Kumar N., Dhar S.K., Thamizhavel A., Brückel T.		Anomalous in-plane magnetoresistance in a EuFe2As2 single crystal: Evidence of strong spin-charge-lattice coupling	Physical Review B	85	094504-1-094504-7	2012		10.1103/PhysRevB.85.094504	WOS:000301106300008	
Article from Conference in a Journal	OA	ILL13YO6036	UK/France (ILL)		Crystallography	Young O., Chapon L.C., Petrenko O.A.		Low temperature magnetic structure of geometrically frustrated SrHo2O4	Journal of Physics : Conference Series	391	012081-1-012081-4	2012	5-41-657	10.1088/1742-6596/391/1/012081	WOS:000314761400081	
Journal article		ILL12ZI6011	France (ILL)/South Africa/Argentina/Chile		Nuclear and Particle Physics	Zimmer O., Dominguez C.A., Falomir H., Loewe M.		Observability of an induced electric dipole moment of the neutron from nonlinear QED	Physical Review D	85	013004-1-013004-12	2012		10.1103/PhysRevD.85.013004	WOS:000298925800005	
Journal article		ILL11AN6067	France (ILL)/Australia		Applied Physics, Instrumentation and Techniques	Andersen K.H., Bentley P.M., Cussen L.D.		The ABC of powder diffractometer detector coverage	Journal of Applied Crystallography	44	295-298	2011		10.1107/S0021889811005498	WOS:000288758500005	
Journal article		ILL11AO6037	France (ILL)/France (not ILL)/China/Japan		Liquids and Glasses	Aoun B., Goldbach A., González M.A., Kohara S., Price D.L., Saboungi M.L.		Nanoscale heterogeneity in alkyl-methylimidazolium bromide ionic liquids	Journal of Chemical Physics	134	104509-1-104509-7	2011		10.1063/1.3563540	WOS:000288395400031	
Journal article		ILL11AR6079	Germany/Russia/Austria/France (ILL)		Magnetic Excitations	Arango Y.C., Vavilova E., Abdel-Hafiez M., Janson O., Tsirlin A.A., Rosner H., Drechsler S.L., Weil M.D., Nénert G., Klingeler R., Volkova O., Vasiliev A., Kataev V., Büchner B.		Magnetic properties of the low-dimensional spin-1/2 magnet alpha-Cu2As2O7	Physical Review B	84	134430-1-134430-9	2011		10.1103/PhysRevB.84.134430	WOS:000296329300005	
Journal article		ILL12AR6005	Germany/USA/France (ILL)/Switzerland		Nuclear and Particle Physics	Arndt O., Kratz K.L., Walters W.B., Farouqi K., Köster U., Fedosseev V., Hennrich S., Jost C.J., Wöhr A., Hecht A.A., Pfeiffer B., Shergur J., Hoteling N.		Decay of the r-process nuclides 137,138,139Sb, and the A=130 solar r-process abundance peak	Physical Review C	84	061307-1-061307-5	2011		10.1103/PhysRevC.84.061307	WOS:000298564600001	
Journal article		ILL11AR6023	Finland/Russia/France (ILL)/France (not ILL)/Spain		Magnetic Excitations	Arutyunov K.Y., Auraneva H.P., Vasenko A.S.		Spatially resolved measurement of nonequilibrium quasiparticle relaxation in superconducting Al	Physical Review B	83	104509-1-104509-7	2011		10.1103/PhysRevB.83.104509	WOS:000288531500007	
Journal article		ILL11AT6029	Switzerland/Bulgaria/Germany/France (ILL)/Denmark		Magnetic Excitations	Atanasov M., Delley B., Neese F., Tregenna-Piggott P.L., Sigrist M.		Theoretical insights into the magnetostructural correlations in Mn3-based single-molecule magnets	Inorganic Chemistry	50	2112-2124	2011		10.1021/ic1023482	WOS:000288182700018	
Journal article		ILL11AT6059	Switzerland/Poland/France (ILL)/USA/Austria/Russia/Germany		Nuclear and Particle Physics	Atchison F., Blau B., Bodek K., van den Brandt B., Brys T., Daum M., Fierlinger P., Geltenbort P., Hautle P., Henneck R., Heule S., Holley A., Kasprzak M., Kirch K., Knecht A., Konter J.A., Kuzniak M., Liu C.Y., Pichlmaier A., Plonka C., Pokotilovski Y., Saunders A., Tortorella D., Wohlmuther M., Young A.R., Zejma J., Zsigmond G.		Production of ultracold neutrons from cryogenic 2H2, O2, and C2H4 converters	Europhysics Letters	95	12001-p1-12001-p6	2011		10.1209/0295-5075/95/12001	WOS:000291990600009	
Journal article		ILL11BA6055	India/Switzerland/France (ILL)		Magnetic Excitations	Baidya S., Sanyal P., Das H., Roessli B., Chatterji T., Saha-Dasgupta T.		Understanding neutron scattering data in YMn2O5: An effective spin Hamiltonian	Physical Review B	84	054444-1-054444-9	2011		10.1103/PhysRevB.84.054444	WOS:000293829200009	
Article from Conference in a Journal		ILL11BA6045	UK/France (ILL)/France (not ILL)/Poland/Germany/Switzerland/USA/Russia/Belgium		Nuclear and Particle Physics	Baker C.A., Ban G., Bodek K., Burghoff M., Chowdhuri Z., Daum M., Fertl M., Franke B., Geltenbort P., Green K., van der Grinten M.G.D., Gutsmiedl E., Harris P.G., Henneck R., Iaydjiev P., Ivanov S.N., Khomutov N., Kasprzak M., Kirch K., Kistryn S., Knappe-Grüneberg S., Knecht A., Knowles P., Kozela A., Lauss B., Lefort T., Lemière Y., Naviliat-Cuncic O., Pendlebury J.M., Pierre E., Piegsa F.M., Pignol G., Quéméner G., Roccia S., Schmidt-Wellenburg P., Shiers D., Smith K.F., Schnabel A., Trahms L., Weis A., Zejma J., Zenner J., Zsigmond G.		The search for the neutron electric dipole moment at the Paul Scherrer Institute	Physics Procedia	17	159-167	2011		10.1016/j.phpro.2011.06.032	WOS:000299121700022	
Journal article		ILL16BA6057			Liquids and Glasses	Barnes A.C., Skinner L.B., Salmon P.S., Bytchkov A., Pozdnyakova I., Farmer T.O., Fischer H.E.	Fischer H.E.	Barnes et al. Reply:	Physical Review Letters	106	119602-1	2011		10.1103/PhysRevLett.106.119602	WOS:000288539500010	
Journal article		ILL23BE6022	UK/France (ILL)			Beecham C.J., Boag S., Frost C.D., McKetterick T.J., Stewart J.R., Andersen K.H., Bentley P.M., Jullien D.	Andersen K.H./Jullien D.	3He polarization for ISIS TS2 phase I instruments	Physica B	406	2429-2432	2011		10.1016/j.physb.2010.11.054		
Journal article		ILL11BL6013	Germany/France (ILL)		Liquids and Glasses	Blochowicz T., Lusceac S.A., Gutfreund P., Schramm S., Stühn B.		Two glass transitions and secondary relaxations of methyltetrahydrofuran in a binary mixture	Journal of Physical Chemistry B	115	1623-1637	2011		10.1021/jp110506z	WOS:000287338000006	
Article from Conference in a Book		ILL11CA6063	France (ILL)/France (not ILL)		Spectroscopy in Solid State Physics and Chemistry	Calandrini V., Pellegrini E., Calligari P., Hinsen K., Kneller G.R.		nMoldyn - Interfacing spectroscopic experiments, molecular dynamics simulations and models for time correlation functions	Collection SFN	12	201-232	2011		10.1051/sfn/201112010		
Report		ILL22CA6083	France (ILL)/USA			Calzavara Y., Fuard S., Bergeron A.		Evaluation of measurements performed on the french High Flux Reactor (RHF)				2011				
Journal article		ILL12CA6003	Spain/USA/Belgium/France (ILL)		Crystallography	Carretero-Genevrier A., Gàzquez J., Idrobo J.C., Oro J., Arbiol J., Varela M., Ferain E., Rodríguez-Carvajal J., Puig T., Mestres N., Obradors X.		Single crystalline La0.7Sr0.3MnO3 molecular sieve nanowires with high temperature ferromagnetism	Journal of the American Chemical Society	133	4053-4061	2011		10.1021/ja1098963	WOS:000288889900065	
Article from Conference in a Journal		ILL11CH6021	France (ILL)/France (not ILL)		Theory	Chamoire A., Viennois R., Tedenac J.C., Koza M.M., Gascoin F.		Antimony-based compounds with the anti-Th3P4 structure as potential high-temperature thermoelectric materials	Journal of Electronic Materials	40	1171-1175	2011		10.1007/s11664-011-1564-6	WOS:000289901700127	
Journal article		ILL11CO6027	Belgium/Switzerland/Russia/Germany/UK/Slovakia/France (ILL)/France (not ILL)/Finland/Sweden		Nuclear and Particle Physics	Cocolios T.E., Dexters W., Seliverstov M.D., Andreyev A.N., Antalic S., Barzakh A.E., Bastin B., Büscher J., Darby I.G., Fedorov D.V., Fedosseyev V.N., Flanagan K.T., Franchoo S., Fritzsche S., Huber G., Huyse M., Keupers M., Köster U., Kudryavtsev Y., Mané E., Marsh B.A., Molkanov P.L., Page R.D., Sjoedin A.M., Stefan I., van de Walle J., Van Duppen P., Venhart M., Zemlyanoy S.G., Bender M., Heenen P.H.		Early onset of ground state deformation in neutron deficient polonium isotopes	Physical Review Letters	106	052503-1-052503-4	2011		10.1103/PhysRevLett.106.052503	WOS:000286879900003	
Journal article		ILL11CR6003	France (ILL)/France (not ILL)/USA		Biology	Crépin T., Peterson F., Haertlein M., Jensen D., Wang C., Cusack S., Kron M.		A hybrid structural model of the complete Brugia malayi cytoplasmic asparaginyl-tRNA synthetase	Journal of Molecular Biology	405	1056-1069	2011		10.1016/j.jmb.2010.11.049	WOS:000286962300012	
Article from Conference in a Journal		ILL11CU6087	France (ILL)/Argentina		Applied Physics, Instrumentation and Techniques	Cuello G.J., Dawidowski J., Granada J.R., Santisteban J.R., Blostein J.J., Rodriguez Palomino L.A.		Proposal for instruments at small and medium size neutron facilities	Journal of Physics : Conference Series	325	012013-1-012013-4	2011		10.1088/1742-6596/325/1/012013	WOS:000299526300013	
Article from Conference in a Journal		ILL13DA6080	Germany/UK/France (ILL)/Austria			Dawson M., Kardjilov N., Manke I., Hilger A., Jullien D., Bordenave F., Strobl M., Jericha E., Badurek G., Banhart J.		Polarized neutron imaging using helium-3 cells and a polychromatic beam	Nuclear Instruments and Methods in Physics Research A	651	140-144	2011		10.1016/j.nima.2011.02.013	WOS:000295437900030	
Journal article		ILL11DE6018	USA/France (ILL)/Switzerland		Crystallography	Dejoie C., Kunz M., Tamura N., Bousige C., Chen K.P., Teat S., Beavers C., Baerlocher C.		Determining the energy-dependent X-ray flux variation of a synchrotron beamline using Laue diffraction patterns	Journal of Applied Crystallography	44	177-183	2011		10.1107/S0021889810052015	WOS:000286475300022	
Journal article		ILL11DE6014	The Netherlands/France (ILL)/France (not ILL)/UK		Crystallography	Devred F., Reinhart G., Iles G.N., van der Klugt B., Adkins N.J., Bakker J.W., Nieuwenhuys B.E.		Synchrotron X-ray microtomography of Raney-type nickel catalysts prepared by gas atomisation: Effect of microstructure on catalytic performance	Catalysis Today	163	13-19	2011		10.1016/j.cattod.2010.01.054	WOS:000288012200005	
Journal article		ILL11DU6034	France (ILL)		Spectroscopy in Solid State Physics and Chemistry	Dupuis A.C.		Proton exchange membranes for fuel cells operated at medium temperatures: Materials and experimental techniques	Progress in Materials Science	56	289-327	2011		10.1016/j.pmatsci.2010.11.001	WOS:000288110600001	
Journal article		ILL11EL6070	Belgium/UK/Slovakia/Switzerland/Russia/Germany/France (ILL)/France (not ILL)/Greece		Nuclear and Particle Physics	Elseviers J., Andreyev A.N., Antalic S., Barzakh A., Bree N., Cocolios T.E., Comas V.F., Diriken J., Fedorov D., Fedosseev V.N., Franchoo S., Heredia J.A., Huyse M., Ivanov O., Köster U., Marsh B.A., Page R.D., Patronis N., Seliverstov M., Tsekhanovich I., Van den Bergh P., van de Walle J., Van Duppen P., Venhart M., Vermote S., Veselsky M., Wagemans C.		Shape coexistence in 180Hg studied through the beta decay of 180Tl	Physical Review C	84	034307-1-034307-8	2011		10.1103/PhysRevC.84.034307	WOS:000294642200001	
Journal article		ILL11ES6015	South Africa/Sweden/France (ILL)		Crystallography	Esna du Plessis H., De Villiers J.P.R., Kruger G.J., Steuwer A., Brunelli M.		Rietveld and pair distribution function study of Hägg carbide using synchrotron X-ray diffraction	Journal of Synchrotron Radiation	18	266-271	2011		10.1107/S0909049510048958	WOS:000287530900022	
Article from Conference in a Book		ILL11FA6062	Denmark/France (ILL)		Applied Physics, Instrumentation and Techniques	Farhi E., Willendrup P.		Virtual experiments in a nutshell: Simulating neutron scattering from materials within instruments with McStas	Collection SFN	12	303-339	2011		10.1051/sfn/201112015		
Journal article		ILL11FE6031	France (ILL)/Switzerland/UK		Magnetic Excitations	Fennell T., Piatek J.O., Stephenson R.A., Nilsen G.J., Rønnow H.M.		Spangolite: An s=1/2 maple leaf lattice antiferromagnet?	Journal of Physics Condensed Matter	23	164201-1-164201-6	2011		10.1088/0953-8984/23/16/164201	WOS:000289198200002	
Journal article		ILL11FE6022	Italy/France (ILL)		Applied Physics, Instrumentation and Techniques	Ferroglio L., Mana G., Massa E.		The self-weight deformation of an X-ray interferometer	Metrologia	48	S50-S54	2011		10.1088/0026-1394/48/2/S08	WOS:000288652200009	
Journal article		ILL11FE6036	Italy/France (ILL)/UK		Applied Physics, Instrumentation and Techniques	Festa G., Senesi R., Alessandroni M., Andreani C., Vitali G., Porcinai S., Giusti A.M., Materna T., Paradowska A.M.		Non destructive neutron diffraction measurements of cavities, inhomogeneities, and residual strain in bronzes of Ghiberti's relief from the Gates of Paradise	Journal of Applied Physics	109	064908-1-064908-9	2011		10.1063/1.3560915	WOS:000289149900155	
Journal article		ILL11FR6010	France (ILL)/UK		Magnetic Structures	Freeman P.G., Giblin S.R., Prabhakaran D.		Effect of non-stoichiometry oxygen content on the magnetization of La1.5Sr0.5NiO4+delta	Journal of Superconductivity and Novel Magnetism	24	1149-1152	2011		10.1007/s10948-010-1098-9	WOS:000289488800007	
