"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF24CA1525	USA/France (not ESRF)	Calbert M.L., Chandramouly G., Adams C.M., Saez-Ayala M., Kent T., Tyagi M., Ayyadevara V.S.S.A., Wang Y., Krais J.J., Gordon J., Atkins J., Toma M.M., Betzi S., Boghossian A.S., Rees M.G., Ronan M.M., Roth J.A., Goldman A.R., Gorman N., Mitra R., Childers W.E., Graña X., Skorski T., Johnson N., Hurtz C., Morelli X., Eischen C.M., Pomerantz R.T.	4'-ethynyl-2'-deoxycytidine (EdC) preferentially targets lymphoma and leukemia subtypes by inducing replicative stress	Molecular Cancer Therapeutics	23	683-699	2024	ID30A-1/ID30A-3	ESRF (Grenoble)/Soleil (Orsay)/APS (Argonne)		10.1158/1535-7163.MCT-23-0487		
Journal article		ESRF23CA1606	Italy	Cappelli L., Cinelli P., Perrotta A., Veggi D., Audagnotto M., Tuscano G., Pansegrau W., Bartolini E., Rinaudo D., Cozzi R.	Computational structure‐based approach to study chimeric antigens using a new protein scaffold displaying foreign epitopes	FASEB Journal	38	e23326-1-23326-15	2024	ID30A-1	ESRF (Grenoble)		10.1096/fj.202202130R		
Journal article		ESRF24CA1111	The Netherlands/France (not ESRF)	Capra N., Lelièvre C., Touré O., Fossey-Jouenne A., Vergne-Vaxelaire C., Janssen D.B., Thunnissen A.M.W.H., Zaparucha A.	Adapting an acyl CoA ligase from Metallosphaera sedula for lactam formation by structure-guided protein engineering	Frontiers in Catalysis	4	1360129-1-1360129-17	2024	ID30A-1	ESRF (Grenoble)/DIAMOND (Didcot)	MX-2268	10.3389/fctls.2024.1360129		
Journal article	OA	ESRF24CA1369	Germany	Cardoso-Gil R., Krnel M., Wagner F.R., Grin Y.	On chemical bonding in ht-Ga3Rh and its effect on structural organization and thermoelectric behavior	Inorganic Chemistry	63	12156-12166	2024	ID22_HRPD	ESRF (Grenoble)		10.1021/acs.inorgchem.4c01280		
Journal article	OA	ESRF24CA1376	Italy	Carriles A.A., Muzzolini L., Minici C., Tornaghi P., Patrone M., Degano M.	Structure-function insights into the dual role in nucleobase and nicotinamide metabolism and a possible use in cancer gene therapy of the URH1p riboside hydrolase	International Journal of Molecular Sciences	25	7032-1-7032-20	2024	ID23-2	ESRF (Grenoble)	MX-2363	10.3390/ijms25137032		
Journal article	OA	ESRF24CA1212	Spain	Castellano-Soria A., López-Méndez R., Espinosa A., Granados-Miralles C., Varela M., Marín P., Navarro E., López-Sánchez J.	Modulating the magnetic properties of Fe3C/C encapsulated core/shell nanoparticles for potential prospects in biomedicine	Materials Today Chemistry	39	102143-1-102143-12	2024	BM25	ESRF (Grenoble)		10.1016/j.mtchem.2024.102143		
Journal article	OA	ESRF24CA1328	Brazil/UK/Finland	Castelletto V., De Mello L., Da Silva E.R., Seitsonen J., Hamley I.W.	Comparison of the self-assembly and cytocompatibility of conjugates of Fmoc (9-fluorenylmethoxycarbonyl) with hydrophobic, aromatic, or charged amino acids	Journal of Peptide Science	30	e3571-1-e3571-10	2024	BM29_BIOSAXS	ESRF (Grenoble)	MX-2513	10.1002/psc.3571		WOS:001169880700001
Journal article	OA	ESRF24CA1537	Germany/Switzerland	Castillo R.G., Van Kuiken B.E., Weyhermüller T., DeBeer S.	Experimentally assessing the electronic structure and spin-state energetics in mnfe dimers using 1s3p resonant inelastic X-ray scattering	Inorganic Chemistry	63	18468-18483	2024	ID26	ESRF (Grenoble)		10.1021/acs.inorgchem.4c01538		
Journal article	OA	ESRF24CA1473	Switzerland/Russia	Castro-Fernández P., Serykh A.I., Yarar M., Mance D., Abdala P.M., Copéret C., Fedorov A., Müller C.R.	The relation between nature and stability of H2‐dissociating sites and propene selectivity in silica‐supported (Ga,Al)2O3 mixed oxide propane dehydrogenation catalysts	Helvetica Chimica Acta	107	e202400076-1-e202400076-11	2024	BM31	ESRF (Grenoble)	A31-1-33	10.1002/hlca.202400076		
Journal article	OA	ESRF24CA1311	Italy/France (not ESRF)	Catalini S., Bagni F., Cicchi S., Di Donato M., Iagatti A., Lapini A., Foggi P., Petrillo C., Di Michele A., Paolantoni M., Schirò G., Comez L., Paciaroni A.	Multiple length-scale control of Boc-protected diphenylalanine aggregates through solvent composition	Materials Advances	5	3802-3811	2024	BM7_FIP2	ESRF (Grenoble)		10.1039/d4ma00018h		WOS:001188363100001
Journal article		ESRF24CA1136	UK	Caulton S.G., Lambert C., Tyson J., Radford P., Al-Bayati A., Greenwood S., Banks E.J., Clark C., Till R., Pires E., Sockett R.E., Lovering A.L.	Bdellovibrio bacteriovorus uses chimeric fibre proteins to recognize and invade a broad range of bacterial hosts	Nature Microbiology	9	214-227	2024	ID30B/ID30A-3	DIAMOND (Didcot)/ESRF (Grenoble)/HASYLAB (Hambourg)		10.1038/s41564-023-01552-2		WOS:001136729300008
Journal article		ESRF24CE1161	Italy	Cervi G., D'Alessio R., Bindi S., Buffa L., Burocchi A., Canevari G., Modugno M., Motto I., Saturno G., Orsini P.	Discovery and optimization of 4-pyrazolyl-2-aminopyrimidine derivatives as potent spleen tyrosine kinase (SYK) inhibitors	European Journal of Medicinal Chemistry	270	116375-1-116375-17	2024	ID23-1/ID30A-3	ESRF (Grenoble)		10.1016/j.ejmech.2024.116375		
Journal article		ESRF24CH1362	France (not ESRF)/Germany/Austria	Charlier C., Gavalda S., Grga J., Perrot L., Gabrielli V., Löhr F., Schörghuber J., Lichtenecker R., Arnal G., Marty A., Tournier V., Lippens G.	Exploring the pH dependence of an improved PETase	Biophysical Journal	123	1542-1552	2024	ID30A-3	ESRF (Grenoble)	MX-2199	10.1016/j.bpj.2024.04.026		
Journal article	OA	ESRF24CH1513	France (not ESRF)/USA/Germany	Chazot A., Zimberger C., Feracci M., Moussa A., Good S., Sommadossi J.P., Alvarez K., Ferron F., Canard B.	The activation cascade of the broad-spectrum antiviral bemnifosbuvir characterized at atomic resolution	PLoS Biology	22	e3002743-1-e3002743-24	2024	ID23-1	ESRF (Grenoble)/Soleil (Orsay)	MX-2417	10.1371/journal.pbio.3002743		
Journal article	OA	ESRF24CH1352	Sweden/China	Chen G., Wang Y., Zheng Z., Jiang W., Leppert A., Zhong X., Belorusova A., Siegal G., Jegerschöld C., Koeck P.J.B., Abelein A., Hebert H., Knight S.D., Johansson J.	Molecular basis for different substrate-binding sites and chaperone functions of the BRICHOS domain	Protein Science	33	e5063-1-e5063-16	2024	BM29_BIOSAXS	ESRF (Grenoble)/DIAMOND (Didcot)		10.1002/pro.5063		WOS:001245175500001
Journal article		ESRF24CH1128	Germany	Chen S., Jelic J., Rein D., Najafishirtari S., Schmidt F.P., Girgsdies F., Kang L., Wandzilak A., Rabe A., Doronkin D.E., Wang J., Ortega K.F., DeBeer S., Grunwaldt J.D., Schlögl R., Lunkenbein T., Studt F., Behrens M.	Highly loaded bimetallic iron-cobalt catalysts for hydrogen release from ammonia	Nature Communications	15	871-1-871-11	2024	ID26	ESRF (Grenoble)/KARA (Karlsruhe)		10.1038/s41467-023-44661-6		WOS:001153927700024
Journal article	OA	ESRF24CH1310	Germany/UK	Chen Z., Perez J.P.H., Smales G.J., Blukis R., Pauw B.R., Stammeier J.A., Radnik J., Smith A.J., Benning L.G.	Impact of organic phosphates on the structure and composition of short-range ordered iron nanophases	Nanoscale Advances	6	2656-2668	2024	BM23	ESRF (Grenoble)	ES-1044	10.1039/d3na01045g		WOS:001203642900001
Journal article		ESRF24CH1148	Switzerland/Russia/France (not ESRF)	Chen Z.X., Serykh A.I., Kierzkowska A., Gajan D., Docherty S.R., Yakimov A.V., Abdala P.M., Copéret C., Florian P., Fedorov A., Müller C.R.	Reversible transformation of sub-nanometer Ga-based clusters to isolated [4] Ga(4Si) sites creates active centers for propane dehydrogenation	Catalysis Science & Technology	14	379-390	2024	BM31	ESRF (Grenoble)		10.1039/d3cy01446k		WOS:001125508800001
Journal article	OA	ESRF24CH1414	Germany/China	Cheng X., Tempeler J., Danylyuk S., Böker A., Tsarkova L.	Disclosing topographical and chemical patterns in confined films of high-molecular-weight block copolymers under controlled solvothermal annealing	Polymers	16	1943-1-1943-15	2024	ID2	ESRF (Grenoble)		10.3390/polym16131943		
Journal article		ESRF24CH1104	Italy	Chinellato M., Perin S., Carli A., Lastella L., Biondi B., Borsato G., Di Giorgio E., Brancolini C., Cendron L., Angelini A.	Folding of class IIa HDAC derived peptides into α-helices upon binding to myocyte enhancer factor-2 in complex with DNA	Journal of Molecular Biology	436	168541-1168541-17	2024	ID23-2/ID30B	ESRF (Grenoble)	MX-2291	10.1016/j.jmb.2024.168541		
Journal article		ESRF24CH1013	India/Japan	Choudhury J., Yonezawa K., Anu A., Shimizu N., Chaudhuri B.	SAXS/WAXS data of conformationally flexible ribose binding protein	Data in Brief	52	109932-1-109932-7	2024	BM29_BIOSAXS	ESRF (Grenoble)/Photon Factory (Tsukuba, Japan)	MX-1924	10.1016/j.dib.2023.109932		
Journal article	OA	ESRF24CH1064	Germany/USA	Chretien A., Nagel M.F., Botha S., de Wijn R., Brings L., Dörner K., Han H., Koliyadu J.C.P., Letrun R., Round A., Sato T., Schmidt C., Secareanu R.C., von Stetten D., Vakili M., Wrona A., Bean R., Mancuso A., Schulz J., Pearson A.R., Kottke T., Lorenzen K., Schubert R.	Light-induced Trpin/Metout switching during BLUF domain activation in ATP-bound photoactivatable adenylate cyclase OaPAC	Journal of Molecular Biology	436	168439-1-168439-18	2024	ID23-2	ESRF (Grenoble)/PETRA III	MX-2374, MX-2274	10.1016/j.jmb.2024.168439		
Article from Conference in a Book		ESRF24CH1470	The Netherlands/Poland	Chubar N., Szlachta M., Gerda V.	The ceramic-like synthetic composite based on Fe/Mn oxides and MnCO3 as adsorbent for the removal of toxic anions, such as arsenite and selenite					BM26	ESRF (Grenoble)		10.20535/iwccmm2024302366		
Journal article		ESRF24CI1202	Italy/USA	Cicolella A., De Stefano F., Scoti M., Talarico G., Eagan J.M., Coates G.W., Di Girolamo R., De Rosa C.	Phase separation and crystallization in monodisperse block copolymers of linear low-density polyethylene and isotactic polypropylene	Macromolecules	57	2230-2245	2024	BM26B	ESRF (Grenoble)		10.1021/acs.macromol.3c02470		
Journal article		ESRF24CL1218	India	Clement P.C., Sapam T., Nair D.T.	A conserved polar residue plays a critical role in mismatch detection in A-family DNA polymerases	International Journal of Biological Macromolecules	269	131965-1-131965-12	2024	ID30A-1	ESRF (Grenoble)		10.1016/j.ijbiomac.2024.131965		
Journal article	OA	ESRF24CL1072	Belgium/Germany	Clinckemalie L., Pradhan B., Brande R.V., Zhang H., Vandenwijngaerden J., Saha R.A., Romolini G., Sun L., Vandenbroucke D., Bonn M., Wang H.I., Debroye E.	Phase-engineering compact and flexible CsPbBr3 microcrystal films for robust X-ray detection	Journal of Materials Chemistry C	12	655-663	2024	ID9	ESRF (Grenoble)	MA-5975	10.1039/D3TC01903A		
Journal article		ESRF24CO1370	Germany/France (not ESRF)	Colcerasa A., Friedrich F., Melesina J., Moser P., Vogelmann A., Tzortzoglou P., Neuwirt E., Sum M., Robaa D., Zhang L., Ramos-Morales E., Romier C., Einsle O., Metzger E., Schüle R., Gross O., Sippl W., Jung M.	Structure-activity studies of 1,2,4-oxadiazoles for the inhibition of the NAD+-dependent lysine deacylase sirtuin 2	Journal of Medicinal Chemistry	67	10076-10095	2024	ID30A-3	ESRF (Grenoble)		10.1021/acs.jmedchem.4c00229		
Journal article	OA	ESRF24CO1241	Germany/Italy	Corvaglia V., Wu J., Deepak D., Loos M., Huc I.	Enhancing the features of DNA mimic foldamers for structural investigations	Chemistry - A European Journal	30	e202303650-1-e202303650-9	2024	ID23-1	ESRF (Grenoble)	MX-2451	10.1002/chem.202303650		WOS:001152163400001
Journal article		ESRF24CO1009	France (not ESRF)/Belgium	Couturier J., Oularé P.T., Collin B., Lallemand C., Kieffer I., Longerey J., Chaurand P., Rose J., Borschneck D., Angeletti B., Criquet S., Podor R., Pourkhorsandi H., Arrachart G., Levard C.	Yttrium speciation variability in bauxite residues of various origins, ages and storage conditions	Journal of Hazardous Materials	464	132941-1-132941-13	2024	BM30	ESRF (Grenoble)	EV-471	10.1016/j.jhazmat.2023.132941		
Journal article		ESRF24CO1146	Spain	Cova F.H., Blanco M.V.	Tracking sodium cobaltate formation pathways and its CO2 capture dynamics in real time with synchrotron X-ray diffraction	Reaction Chemistry & Engineering	9	439-447	2024	ID31_BIB	ESRF (Grenoble)	In house beamtime	10.1039/D3RE00459G		
Journal article	OA	ESRF24CR1382	France (not ESRF)/Belgium	Cravero R., Tlili A., Paterson J., Tomelleri M., Marcello P., Debord R., Pailhès S., Bourgeois O., Hippert F., Le Qui D., Raty J.Y., Noé P., Giordano V.M.	Glass‐like phonon dynamics and thermal transport in a GeTe nano‐composite at low temperature	Small	20	2310209-1-2310209-12	2024	ID28/ID18	ESRF (Grenoble)		10.1002/smll.202310209		
Journal article	OA	ESRF24CR1299	UK	Crawford C.A., Hiley C.I., Scott C.A.M., Ritter C., Lees M.R., Bristowe N.C., Walton R.I., Senn M.S.	The interplay of electronic configuration and anion ordering on the magnetic behavior of hydroxyfluoride diaspores	Inorganic Chemistry	63	9184-9194	2024	ID22_HRPD	ESRF (Grenoble)/DIAMOND (Didcot)	MA-5867	10.1021/acs.inorgchem.4c00679		WOS:001224849800001
Journal article		ESRF24CR1109	France (not ESRF)	Croes B., Cheynis F., Cherifi-Hertel S., Dorkenoo K.D., Müller P., Curiotto S., Leroy F.	Polarization structure of nanostrip domain intersections in GeTe films	Physical Review B	109	024103-1-024103-9	2024	BM32	ESRF (Grenoble)		10.1103/PhysRevB.109.024103		WOS:001174203100002
Journal article		ESRF24CU1065	France (not ESRF)/Germany	Cuif J.P., Lo C., Dauphin Y.	Evidence of a scheduled end for prism growth in the shell of Pinctada margaritifera: Closure of the calcite biomineralization area by a specific organic membrane	Minerals	14	20-1-20-12	2024	ID21	ESRF (Grenoble)		10.3390/min14010020		
Journal article	OA	ESRF24CU1294	Brazil/France (not ESRF)	Cupello C., Clément G., Herbin M., Meunier F.J., Brito P.M.	Pulmonary arteries in coelacanths shed light on the vasculature evolution of air-breathing organs in vertebrates	Scientific Reports	14	10624-1-10624-7	2024	ID19	ESRF (Grenoble)		10.1038/s41598-024-61065-8		
Journal article		ESRF24CU1077	USA	Curria M.C., White C.E.	Mechanistic insights on solution-based green synthesis of phase-pure Ca-based layered double hydroxides from Ca(OH)2	Crystal Growth & Design	24	56-70	2024	ID22_HRPD	ESRF (Grenoble)		10.1021/acs.cgd.3c00441		
Journal article		ESRF24DA1029	France (not ESRF)/Italy/Switzerland	Dalecky L., Bonaduce I., Anheim E., La Nasa J., L'Héronde M., Morel C., Catelli E., Prati S., Li Z., Beck L., Caffy I., Delqué-Kolic E., Chevalier A., Bertrand L.	A typical postwar workshop: Insights into Simon Hantaï’s oil paint palette	Journal of Cultural Heritage	66	511-522	2024	ID22_HRPD	ESRF (Grenoble)	HG-172	10.1016/j.culher.2023.11.019		
Journal article	OA	ESRF24DA1437	Italy/Austria	Dali A., Gabler T., Sebastiani F., Furtmüller P.G., Becucci M., Hofbauer S., Smulevich G.	Entrance channels to coproheme in coproporphyrin ferrochelatase probed by exogenous imidazole binding	Journal of Inorganic Biochemistry	260	112681-1-112681-13	2024	ID23-1/ID23-2	ESRF (Grenoble)	MX-2455	10.1016/j.jinorgbio.2024.112681		
Journal article		ESRF24DA1191	UK/Japan	Day J.E.H., Berdini V., Castro J., Chessari G., Davies T.G., Day P.J., St Denis J.D., Fujiwara H., Fukaya S., Hamlett C.C.F., Hearn K., Hiscock S.D., Holvey R.S., Ito S., Kandola N., Kodama Y., Liebeschuetz J.W., Martins V., Matsuo K., Mortenson P.N., Muench S., Nakatsuru Y., Ochiiwa H., Palmer N., Peakman T., Price A., Reader M., Rees D.C., Rich S.J., Shah A., Shibata Y., Smyth T., Twigg D.G., Wallis N.G., Williams G., Wilsher N.E., Woodhead A., Shimamura T., Johnson C.N.	Fragment-based discovery of allosteric inhibitors of SH2 domain-containing protein tyrosine phosphatase-2 (SHP2)	Journal of Medicinal Chemistry	67	4655-4675	2024	ID23-1/ID29	ESRF (Grenoble)/DIAMOND (Didcot)	IX-3	10.1021/acs.jmedchem.3c02118		
Journal article	OA	ESRF24DE1242	Italy/Japan/Belgium	De Felice S., Romanyuk Z., Chinellato M., Zoia G., Linciano S., Kumada Y., Pardon E., Steyaert J., Angelini A., Cendron L.	Crystal structure of human serum albumin in complex with megabody reveals unique human and murine cross-reactive binding site	Protein Science	33	e4887-1-e4887-12	2024	ID23-1	ESRF (Grenoble)		10.1002/pro.4887		WOS:001146692500001
Journal article		ESRF24DE1040	France (not ESRF)	de Pao Mendonca K., Chaurand P., Campos A., Angeletti B., Rovezzi M., Delage L., Borchiellini C., Le Bivic A., Issartel J., Renard E., Levard C.	Hyper-accumulation of vanadium in animals: Two sponges compete with urochordates	Science of the Total Environment	914	169410-1-169410-11	2024	BM16_FAME_UHD	ESRF (Grenoble)		10.1016/j.scitotenv.2023.169410		
Journal article	OA	ESRF24DE1449	UK/USA	de Rojas J., Atkinson D., Adeyeye A.O.	Tailoring magnon modes by extending square, kagome, and trigonal spin ice lattices vertically via interlayer coupling of trilayer nanomagnets	Journal of Physics Condensed Matter	36	415805-1-415805-11	2024	BM28	ESRF (Grenoble)	A28-1-1360	10.1088/1361-648X/ad5d3f		
Journal article	OA	ESRF24DE1203	Belgium	De Witte F., Penagos I.A., Rondou K., Moens K., Lewille B., Tzompa-Sosa D.A., Van de Walle D., Van Bockstaele F., Skirtach A.G., Dewettinck K.	Insights in the structural hierarchy of statically crystallized palm oil	Crystals	14	142-1-142-22	2024	ID2	ESRF (Grenoble)	ME-1642, ME-1606	10.3390/cryst14020142		
Journal article	OA	ESRF24DE1302	Belgium	De Witte F., Penagos I.A., Van de Walle D., Skirtach A.G., Dewettinck K., Van Bockstaele F.	From nucleation to fat crystal network: Effects of stearic-palmitic sucrose ester on static crystallization of palm oil	Foods	13	1372-1-1372-23	2024	ID2	ESRF (Grenoble)	ME-1642, ME-1606	10.3390/foods13091372		WOS:001219851200001
Journal article		ESRF24DE1222	Italy/Sweden/UK/Korea	Del Giudice A., Gubitosi M., Sthoer A., Köhler S., Ayscough S., Skoda M.W.A., Nylander T., Halthur T.	Towards natural care products: Structural and deposition studies of bio-based polymer and surfactant mixtures	Colloids and Surfaces A	698	134365-1-134365-11	2024	BM29_BIOSAXS/PSCM	ESRF (Grenoble)	MX-2464	10.1016/j.colsurfa.2024.134365		
Journal article	OA	ESRF24DE1057	UK	Dempsey E.K., Cumby J.	Mixed anion control of negative thermal expansion in a niobium oxyfluoride	Chemical Communications	60	2548-2551	2024	BM1	ESRF (Grenoble)	IHR	10.1039/D3CC06129A		
Journal article		ESRF24DE1301	France (not ESRF)	Desgranges S., Lacanau V., Bonneté F., Soulié M., Bihel F., Bourgeois D., Contino-Pépin C.	Synthesis, characterization, and self-assembling properties of new amphiphilic dendrons bearing branched tris-derived oligomers as polar head groups	Macromolecules	57	4495-4507	2024	BM29_BIOSAXS	ESRF (Grenoble)		10.1021/acs.macromol.3c02388		WOS:001226374900001
Journal article		ESRF24DI1538	Italy	Di Girolamo R., De Rosa C., Cioce C., Scoti M.	Random and block copolymers of isotactic polypropylene with higher α-olefins: The role of the chain topology on the side-chains confined crystallization	Macromolecules	57	8837-8850	2024	BM26B	ESRF (Grenoble)		10.1021/acs.macromol.4c01627		
Journal article	OA	ESRF24DI1390	Spain	Díaz-Ufano C., del Puerto Morales M., Veintemillas-Verdaguer S.	Effect of precursor concentration, surfactant and temperature on the size, morphology and nanostructure of zero-valent iron nanocrystals synthesised by a polyol route	Colloids and Surfaces A	698	134604-1-134604-9	2024	BM25	ESRF (Grenoble)		10.1016/j.colsurfa.2024.134604		
