"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF20GO6060	The Netherlands/France (ESRF)/France (not ESRF)/Belgium	Gonzalez V., Cotte M., Vanmeert F., De Nolf W., Janssens K.	X‐ray diffraction mapping for cultural heritage science: A review of experimental configurations and applications	Chemistry - A European Journal	26	1703-1719	2020				10.1002/chem.201903284		WOS:000501927300001
Journal article	OA	ESRF20HI6039	UK/France (ESRF)/USA	Higgins L.J.R., Sahle C.J., Balasubramanian M., Mishra B.	X-ray Raman scattering for bulk chemical and structural insight into green carbon	Physical Chemistry Chemical Physics	22	18435-18446	2020		DIAMOND (Didcot)/APS (Argonne)		10.1039/d0cp00417k		WOS:000565157900015
Journal article		ESRF20HO6066	France (ESRF)	Honkimäki V., Tafforeau P., Wright J.	High-energy synchrotron radiation research at the ESRF	Synchrotron Radiation News	33	5-10	2020		ESRF (Grenoble)		10.1080/08940886.2020.1841490		
Journal article		ESRF20IH6038	Switzerland/France (ESRF)/The Netherlands/France (not ESRF)	Ihli J., Bloch L., Krumeich F., Wakonig K., Holler M., Guizar-Sicairos M., Weber T., da Silva J.C., van Bokhoven J.A.	Hierarchical structure of NiMo hydrodesulfurization catalysts determined by ptychographic X‐ray computed tomography	Angewandte Chemie International Edition	59	17266-17271	2020		SLS (PSI) (Villigen)		10.1002/anie.202008030		WOS:000552351000001
Journal article		ESRF20KO6040	Germany/China/France (ESRF)/Ireland	Kowalski P.M., Lange S., Deissmann G., Sun M., Kvashnina K.O., Baker R., Kegler P., Murphy G., Bosbach D.	Modeling of nuclear waste forms: state-of-the-art and perspectives	MRS Advances	5	213-222	2020				10.1557/adv.2020.38		WOS:000524934700003
Journal article		ESRF20LA6007	France (not ESRF)/France (ESRF)/Germany	Laiarinandrasana L., Morgeneyer T.F., Cheng Y., Helfen L., Le Saux V., Marco Y.	Microstructural observations supporting thermography measurements for short glass fibre thermoplastic composites under fatigue loading	Continuum Mechanics and Thermodynamics	32	451-469	2020		KARA (Karlsruhe)		10.1007/s00161-019-00748-4		WOS:000513210600011
Journal article		ESRF20LE6005	France (not ESRF)/France (ESRF)	Le Gall C., Reboul S., Fayette L., Blay T., Zacharie-Aubrun I., Félines I., Hanifi K., Roure I., Bienvenu P., Audubert F., Pontillon Y., Hazemann J.L.	Fission product speciation in the VERDON-3 and VERDON-4 MOX fuels samples	Journal of Nuclear Materials	530	151948-1-151948-13	2020				10.1016/j.jnucmat.2019.151948		WOS:000513782100007
Journal article		ESRF20LE6004	France (not ESRF)/France (ESRF)	Le Gall C., Reboul S., Fayette L., Blay T., Zacharie-Aubrun I., Félines I., Hanifi K., Roure I., Bienvenu P., Audubert F., Pontillon Y., Hazemann J.L.	MOX fuel microstructural evolution during the VERDON-3 and 4 tests	Journal of Nuclear Materials	531	152015-1-152015-10	2020				10.1016/j.jnucmat.2020.152015		WOS:000518889500023
Journal article	OA	ESRF20LI6031	France (not ESRF)/France (ESRF)/Germany/Israel/The Netherlands	Li N., Dupraz M., Wu L., Leake S.J., Resta A., Carnis J., Labat S., Almog E., Rabkin E., Favre-Nicolin V., Picca F.E., Berenguer F., van de Poll R., Hofmann J.P., Vlad A., Thomas O., Garreau Y., Coati A., Richard M.I.	Continuous scanning for Bragg coherent X-ray imaging	Scientific Reports	10	12760-1-12760-10	2020		Soleil (Orsay)		10.1038/s41598-020-69678-5		WOS:000556388300014
Journal article		ESRF20LI6006	Australia/France (ESRF)	Lin T., Schülli T.U., Hu Y., Zhu X., Gu Q., Luo B., Cowie B., Wang L.	Faster activation and slower capacity/voltage fading: A bifunctional urea treatment on lithium-rich cathode materials	Advanced Functional Materials	30	1909192-1-1909192-10	2020				10.1002/adfm.201909192		WOS:000512960200001
Journal article		ESRF20LO6055	France (ESRF)	Longo A., Sahle C.J., Glatzel P., Giacobbe C., Rack A., Mathon O., Lomachenko K.A., Segura-Ruiz J., Villanova J., Castillo-Michel H., Vanpeene, V., Tucoulou R., Schülli T.U., Martens I., Drnec J.	Energy and Environmental Science at ESRF	Synchrotron Radiation News	33	40-51	2020				10.1080/08940886.2020.1812357		
Journal article		ESRF20LO6037	Spain/France (ESRF)/UK/Bulgaria	López-Sánchez J., Palencia-Ortas A., del Campo A., McIntosh G., Kovacheva M., Martín-Hernández F., Carmona N., Rodríguez de la Fuente O., Marín P., Molina-Cardín A., Osete M.L.	Further progress in the study of epsilon iron oxide in archaeological baked clays	Physics of the Earth and Planetary Interiors	307	106554-1-106554-12	2020				10.1016/j.pepi.2020.106554		WOS:000568694300007
Journal article	OA	ESRF20LU6002	Belgium/France (ESRF)/Kazakhstan/Norway/Russia	Lukashenko S., Kabdyrakova A., Lind O.C., Gorlachev I., Kunduzbayeva A., Kvochkina T., Janssens K., De Nolf W., Yakovenko Y., Salbu B.	Radioactive particles released from different sources in the Semipalatinsk Test Site	Journal of Environmental Radioactivity	216	106160-1-106160-19	2020		HASYLAB (Hambourg)		10.1016/j.jenvrad.2020.106160		WOS:000528571400001
Journal article	OA	ESRF20MA6033	Russia/France (not ESRF)/Germany/France (ESRF)	Maliar N., Kovalev K., Baeken C., Balandin T., Astashkin R., Rulev M., Alekseev A., Ilyinsky N., Rogachev A., Chupin V., Dolgikh D., Kirpichnikov M., Gordeliy V.	Crystal structure of the N112A mutant of the light-driven sodium pump KR2	Crystals	10	496-1-496-15	2020		SLS (PSI) (Villigen)		10.3390/cryst10060496		WOS:000551177600001
Journal article	OA	ESRF20MA6009	France (not ESRF)/France (ESRF)/Italy	Marchioni M., Veronesi G., Worms I., Ling W.L., Gallon T., Leonard D., Gateau C., Chevallet M., Jouneau P.H., Carlini L., Battocchio C., Delangle P., Michaud-Soret I., Deniaud A.	Safer-by-design biocides made of tri-thiol bridged silver nanoparticle assemblies	Nanoscale Horizons	5	507-513	2020		ELETTRA (Triestre)		10.1039/c9nh00286c		WOS:000518686600006
Journal article		ESRF20MA6027	France (ESRF)/Canada	Martens I., Melo L.G.A., West M.M., Wilkinson D.P., Bizzotto D., Hitchcock A.P.	Imaging reactivity of the Pt–ionomer interface in fuel-cell catalyst layers	ACS Catalysis	10	8285-8292	2020		CLS (Saskatoon)		10.1021/acscatal.0c01594		WOS:000562075000026
Journal article		ESRF20ME6018	France (not ESRF)/France (ESRF)	Medjahed A.A., Dally P., Zhou T., Lemaitre N., Djurado D., Reiss P., Pouget S.	Unraveling the formation mechanism and ferroelastic behavior of MAPbI3 perovskite thin films prepared in the presence of chloride	Chemistry of Materials	32	3346-3357	2020		ESRF (Grenoble)		10.1021/acs.chemmater.9b04239		WOS:000529878600004
Journal article	OA	ESRF20ME6013	Russia/Germany/France (ESRF)	Medvedskaya P., Lyatun I., Shevyrtalov S., Polikarpov M., Snigireva I., Yunkin V., Snigirev A.	Diamond refractive micro-lenses for full-field X-ray imaging and microscopy produced with ion beam lithography	Optics Express	28	4773-4785	2020		PETRA III		10.1364/oe.384647		WOS:000514575500036
Journal article		ESRF20NA6008	China/Denmark/Egypt/France (ESRF)/France (not ESRF)/Germany/Sweden/Switzerland/USA/Hungary/Poland	Naumova M.A., Kalinko A., Wong J.W.L., Abdellah M., Geng H., Domenichini E., Meng J., Alvarez Gutierrez S., Mante P.A., Lin W., Zalden P., Galler A., Lima F., Kubicek K., Biednov M., Britz A., Checchia S., Kabanova V., Wulff M., Zimara J., Schwarzer D., Demeshko S., Murzin V., Gosztola D., Jarenmark M., Zhang J., Bauer M., Lawson Daku M.L., Gawelda W., Khakhulin D., Bressler C., Meyer F., Zheng K., Canton S.E.	Revealing hot and long-lived metastable spin states in the photoinduced switching of solvated metallogrid complexes with femtosecond optical and X-ray spectroscopies	Journal of Physical Chemistry Letters	11	2133-2141	2020		ESRF (Grenoble)/EuXFEL (Hamburg)		10.1021/acs.jpclett.9b03883		WOS:000526339000023
Journal article		ESRF20PO6068	Germany/France (ESRF)/Sweden/Russia/UK/France (not ESRF)/Ukraine/USA/Spain	Poelchen G., Schulz S., Mende M., Güttler M., Generalov A., Fedorov A.V., Caroca-Canales N., Geibel C., Kliemt K., Krellner C., Danzenbächer S., Usachov D.Y., Dudin P., Antonov V.N., Allen J.W., Laubschat C., Kummer K., Kucherenko Y., Vyalikh D.V.	Unexpected differences between surface and bulk spectroscopic and implied Kondo properties of heavy fermion CeRh2Si2	npj Quantum Materials	5	70-1-70-7	2020		DIAMOND (Didcot)		10.1038/s41535-020-00273-7		WOS:000575419900001
Journal article		ESRF20PO6029	USA/Canada/France (ESRF)	Pouyet E., Brummel K., Webster-Cook S., Delaney J., Dejoie C., Pastorelli G., Walton M.	New insights into Pablo Picasso's La Miséreuse accroupie (Barcelona, 1902) using X-ray fluorescence imaging and reflectance spectroscopies combined with micro-analyses of samples	SN Applied Sciences	2	1408-1-1408-6	2020		ALS (Berkeley)		10.1007/s42452-020-3130-4		WOS:000552271700007
Journal article	OA	ESRF20QI6076	USA/France (ESRF)	Qiao Z., Shi X., Celestre R., Assoufid L.	Wavelet-transform-based speckle vector tracking method for X-ray phase imaging	Optics Express	28	33053-33067	2020		APS (Argonne)		10.1364/oe.404606		WOS:000582499400062
Journal article		ESRF20RA6056	France (ESRF)	Rack A.	Hard X-ray imaging at ESRF: Exploiting contrast and coherence with the new EBS storage ring	Synchrotron Radiation News	33	20-28	2020				10.1080/08940886.2020.1751519		
Journal article		ESRF20RO6058	France (ESRF)	Rogalev A., Wilhelm F., Kummer, K., Brookes N. B.	X-ray magnetic circular dichroism at the ESRF: Present capabilities and new possibilities	Synchrotron Radiation News	33	30-34	2020				10.1080/08940886.2020.1725799		
Journal article		ESRF20RO6003	France (not ESRF)/France (ESRF)	Roubeau Dumont E., Larue C., Castillo-Michel H., Gryta H., Liné C., Baqué D., Gross E.M., Elger A.	Genotypes of the aquatic plant Myriophyllum spicatum with different growth strategies show contrasting sensitivities to copper contamination	Chemosphere	245	125552-1-125552-10	2020				10.1016/j.chemosphere.2019.125552		WOS:000521513100030
Journal article		ESRF22SH6005	USA/France (not ESRF)/Italy/Russia/Japan/China/France (ESRF)	Shen G., Wang Y., Dewaele A., Wu C., Fratanduono D.E., Eggert J., Klotz S., Dziubek K.F., Loubeyre P., Fat'yanov O.V., Asimow P.D., Mashimo T., Wentzcovitch R.M.M., Bass J., Bi Y., He D., khishchenko K.V., Leinenweber K., Li B., Mezouar M., Sakai T., Tsuchiya T., Shimizu K., Yamazaki D.	Toward an international practical pressure scale: A proposal for an IPPS ruby gauge (IPPS-Ruby2020)	High Pressure Research	40	299-314	2020				10.1080/08957959.2020.1791107		WOS:000551314500001
Journal article	OA	ESRF20SO6045	The Netherlands/France (ESRF)	Soeteman-Hernández L.G., Blab G.A., Carattino A., Dekker F., Dekkers S., van der Linden M., Van Silfhout A., Noorlander C.W.	Challenges of implementing nano-specific safety and safe-by-design principles in academia	NanoImpact	19	100243-1-100243-10	2020				10.1016/j.impact.2020.100243		WOS:000567893200001
Journal article		ESRF20SO6022	USA/Russia/France (ESRF)/France (not ESRF)	Soignard E., Tsiok O.B., Tverjanovich A.S., Bytchkoy A., Sokolov A., Brazhkin V.V., Benmore C.J., Bychkoy E.	Pressure-driven chemical disorder in glassy As2S3 up to 14.7 GPa, postdensification effects, and applications in materials design	Journal of Physical Chemistry B	124	430-442	2020		APS (Argonne)		10.1021/acs.jpcb.9b10465		WOS:000508468600014
Journal article	OA	ESRF20SO6070	Germany/France (ESRF)	Souliou S.M., Bosak A., Garbarino G., Le Tacon M.	Inelastic X-ray scattering studies of phonon dispersions in superconductors at high pressures	Superconductor Science and Technology	33	124004-1-124004-7	2020				10.1088/1361-6668/abbdc3		WOS:000582833500001
Journal article	OA	ESRF20SP6012	Germany/Switzerland/France (ESRF)/Japan/USA	Spiekermann G., Kupenko I., Petitgirard S., Harder M., Nyrow A., Weis C., Albers C., Biedermann N., Libon L., Sahle C.J., Cerantola V., Glazyrin K., Konôpková Z., Sinmyo R., Morgenroth W., Sergueev I., Yava H., Dubrovinsky L., Tolan M., Sternemann C., Wilke M.	A portable on-axis laser-heating system for near-90 degrees X-ray spectroscopy: Application to ferropericlase and iron silicide	Journal of Synchrotron Radiation	27	414-424	2020				10.1107/s1600577519017041		WOS:000519725000018
Journal article	OA	ESRF20TH6041	France (not ESRF)/France (ESRF)	Tholapi R., Gallard M., Burle N., Guichet C., Escoubas S., Putero M., Mocuta C., Richard M.I., Chahine R., Sabbione C., Bernard M., Fellouh L., Noé P., Thomas O.	Stress buildup upon crystallization of GeTe thin films: Curvature measurements and modelling	Nanomaterials	10	1247-1-1247-8	2020		Soleil (Orsay)		10.3390/nano10061247		WOS:000551683500001
Journal article	OA	ESRF20TO6036	UK/France (not ESRF)/France (ESRF)	Toubhans B., Gazze S.A., Bissardon C., Bohic S., Gourlan A.T., González D., Charlet L., Conlan R.S., Francis L.W.	Selenium nanoparticles trigger alterations in ovarian cancer cell biomechanics	Nanomedicine: Nanotechnology, Biology and Medicine	29	102258-1-102258-11	2020				10.1016/j.nano.2020.102258		WOS:000573096000006
Journal article		ESRF20UL6074	Russia/France (ESRF)	Ulianova Y.V., Popov A.M., Babichenko N.P., Gorin K.V., Sergeeva Y.E.	Production of O/W emulsions containing astaxanthin by microfluidic devices	Nanotechnologies in Russia	15	63-68	2020				10.1134/S1995078020010103		WOS:000595887400009
Journal article		ESRF20US6079	Russia/Germany/France (ESRF)/Spain	Usachov D.Y., Güttler M., Schulz S., Poelchen G., Seiro S., Kliemt K., Kummer K., Krellner C., Laubschat C., Chulkov E.V., Vyalikh D.V.	Spin structure of spin-orbit split surface states in a magnetic material revealed by spin-integrated photoemission	Physical Review B	101	245140-1-245140-7	2020		DIAMOND (Didcot)		10.1103/PhysRevB.101.245140		WOS:000540164400002
Journal article		ESRF20US6048	Russia/Spain/Germany/Sweden/France (ESRF)/France (not ESRF)/Japan	Usachov D.Y., Nechaev I.A., Poelchen G., Güttler M., Krasovskii E.E., Schulz S., Generalov A., Kliemt K., Kraiker A., Krellner C., Kummer K., Danzenbächer S., Laubschat C., Weber A. P., Sánchez-Barriga J., Chulkov E.V., Santander-Syro A.F., Imai T., Miyamoto K., Okuda T., Vyalikh D.V.	Cubic Rashba effect in the surface spin structure of rare-earth ternary materials	Physical Review Letters	124	237202-1-237202-6	2020		DIAMOND (Didcot)		10.1103/PhysRevLett.124.237202		WOS:000539936900012
Journal article		ESRF20US6020	France (not ESRF)/France (ESRF)/Spain	Usmani S., Mikolasek M., Gillet A., Sánchez Costa J., Rigoulet M., Chaudret B., Bousseksou A., Lassalle-Kaiser B., Demont P., Molnár G., Salmon L., Carrey J., Tricard S.	Spin crossover in Fe(triazole)-Pt nanoparticle self-assembly structured at the sub-5 nm scale	Nanoscale	12	8180-8187	2020		Soleil (Orsay)		10.1039/d0nr02154g		WOS:000529201500011
Journal article		ESRF20VI6052	Colombia/France (ESRF)/Italy	Vidossich P., Castañeda Moreno L., Mota C., De Sanctis D., Miscione G.P., De Vivo M.	Functional implications of second-shell basic residues for dUTPase DR2231 enzymatic specificity	ACS Catalysis	10	13825-13833	2020				10.1021/acscatal.0c04148		WOS:000598140200007
Journal article	OA	ESRF20VI6065	France (ESRF)/The Netherlands/UK/France (not ESRF)/Portugal	Viganó N., Lucka F., de La Rochefoucauld O., Coban S.B., van Liere R., Fajardo M., Zeitoun P., Batenburg K.J.	Emulation of X-ray light-field cameras	Journal of Imaging	6	138-1-130-15	2020				10.3390/jimaging6120138		WOS:000602031700001
Article from Conference in a Book		ESRF20VO6054	Russia/France (ESRF)	Voevodina M., Lyatun S., Barannikov A., Lyatun I., Snigireva I., Snigirev A.	X-ray interferometry technique using an x-ray microfocus laboratory source	Proceedings of SPIE	11492	1149220L-1-1149220L-6	2020				10.1117/12.2568499		
Journal article		ESRF20VO6059	South Africa/France (ESRF)/UK	von der Heyden B.P., Benoit J., Fernandez V., Roychoudhury A.N.	Synchrotron X-ray radiation and the African earth sciences: A critical review	Journal of African Earth Sciences	172	104012-1-104012-16	2020				10.1016/j.jafrearsci.2020.104012		WOS:000590387100047
Journal article		ESRF20XI6042	China/Spain/France (ESRF)/USA/UK/France (not ESRF)/South Africa	Xing S., Tafforeau P., O'Hara M.C., Modesto-Mata M., Martín-Francés L., Martinón-Torres M., Schepartz L.A., Bermúdez de Castro J.M., Guatelli-Steinberg D.	A broader perspective on estimating dental age for the Xujiayao juvenile, a late Middle Pleistocene archaic hominin from East Asia	Journal of Human Evolution	148	102850-1-102850-5	2020		DIAMOND (Didcot)		10.1016/j.jhevol.2020.102850		WOS:000582475800002
Journal article	OA	ESRF20XU6043	France (not ESRF)/China/France (ESRF)	Xu S., Bulin A.L., Hurbin A., Elleaume H., Coll J.L., Broekgaarden M.	Photodynamic diagnosis and therapy for peritoneal carcinomatosis: Emerging perspectives	Cancers	12	2491-1-2491-25	2020				10.3390/cancers12092491		WOS:000580726400001
Journal article	OA	ESRF20YI6050	Italy/France (ESRF)	Yildirim O., Bonomo M., Barbero N., Atzori C., Civalleri B., Bonino F., Viscardi G., Barolo C.	Application of metal-organic frameworks and covalent organic frameworks as (photo)active material in hybrid photovoltaic technologies	Energies	13	5602-1-5602-48	2020				10.3390/en13215602		WOS:000589012200001
Journal article		ESRF20XI6047	Australia/France (ESRF)	Zhu X., Schülli T., Wang L.	Stabilizing high-voltage cathode materials for next-generation Li-ion batteries	Chemical Research in Chinese Universities	36	24-32	2020				10.1007/s40242-020-9103-8		WOS:000511931800003
